"location","GEO_id","year","treat","switcher","switcher2","year_switch","multi","single","l.multi","l.single","l.total","pct_asian","pct_black","pct_hisp","pct_wnh","max.group","min.group","prop_asian_elected_past12","prop_black_elected_past12","prop_latino_elected_past12","prop_white_elected_past12","prop_min_elected_past12","H_citytract_NHW","population.th","own_rate","vacancy_rate","med_value.th","med_income.th","density"
"VISTA",682996,2010,0,1,1,2018,0,54,0,4.00733318523247,4.00733318523247,3.7,3.1,31.1,44.2494431107939,"white","hisp",0,0,0.166666666666667,0.833333333333333,0.166666666666667,0.09444447,92.478,0.51110884746415,0.062223103881505,421.7,52.602,5023.7
"VISTA",682996,2011,0,1,1,2018,12,59,2.56494935746154,4.0943445622221,4.27666611901606,3.9,3.1,32.4,43.1393566505526,"white","hisp",0,0,0.25,0.75,0.25,0.09444447,93.293,0.486319875605157,0.0631585731318274,380.8,50.777,5023.7
"VISTA",682996,2012,0,1,1,2018,0,42,0,3.76120011569356,3.76120011569356,3.9,3.3,31.8,43.6709331350576,"white","hisp",0,0,0.25,0.75,0.25,0.09444447,94.145,0.480013948825247,0.0574561814603056,349.2,48.676,5023.7
"VISTA",682996,2013,0,1,1,2018,69,45,4.24849524204936,3.8286413964891,4.74493212836325,3.9,3.6,32.9,43.5644709990954,"white","hisp",0,0,0.25,0.75,0.25,0.09444447,95.066,0.460022813360882,0.0428728242120119,340.2,47.346,5023.7
"VISTA",682996,2014,0,1,1,2018,699,54,6.5510803350434,4.00733318523247,6.62539236800796,4.7,3.3,33.9,42.3098117091733,"white","hisp",0,0,0.25,0.75,0.25,0.09444447,96.181,0.467295377066939,0.0442913692609793,346.2,47.782,5023.7
"VISTA",682996,2015,0,1,1,2018,290,118,5.67332326717149,4.77912349311153,6.0137151560428,4.5,3.5,33.6,42.008322741995,"white","hisp",0,0,0.333333333333333,0.666666666666667,0.333333333333333,0.09444447,97.564,0.451147232530183,0.041517154548316,360.7,50.601,5023.7
"VISTA",682996,2016,0,1,1,2018,0,100,0,4.61512051684126,4.61512051684126,5,3.3,33.7,41.4153814935065,"white","hisp",0,0,0.333333333333333,0.666666666666667,0.333333333333333,0.09444447,98.56,0.442092850049652,0.0389394414810166,392.7,54.203,5023.7
"VISTA",682996,2017,0,1,1,2018,138,38,4.93447393313069,3.66356164612965,5.17614973257383,5,3.2,36,40.3785076787007,"white","hisp",0,0,0.25,0.75,0.25,0.09444447,99.496,0.455758333418725,0.0351923744594893,423.5,59.833,5023.7
"VISTA",682996,2018,1,1,1,2018,305,180,5.72358510195238,5.19849703126583,6.18620862390049,5,3.3,36,40.0907020417949,"white","hisp",0,0,0.25,0.75,0.25,0.09444447,100.108,0.463895569233278,0.0382171675455874,452,65.696,5023.7
"VISTA",682996,2019,1,1,1,2018,298,242,5.70044357339069,5.49306144334055,6.29341927884648,5,3.26666666666667,35.2333333333333,40.628197071334,"white","hisp",0,0,0.333333333333333,0.666666666666667,0.333333333333333,0.09444447,99.388,0.453915584233885,0.0374496611620311,422.733333333333,59.9106666666667,5023.7
"WALNUT",683332,2010,0,0,0,NA,0,49,0,3.91202300542815,3.91202300542815,60,2.7,16.8,14.1200941112286,"asian","none",0.5,0,0.25,0.125,NA,0.035824165,29.327,0.89252224912197,0.027825886156333,650.9,100.182,3244.1
"WALNUT",683332,2011,0,0,0,NA,0,85,0,4.45434729625351,4.45434729625351,62.5,2.9,16,13.0513512590112,"asian","none",0.5,0,0.2,0.2,NA,0.035824165,29.269,0.89163842968135,0.035839364931123,634.1,101.358,3244.1
"WALNUT",683332,2012,0,0,0,NA,0,3,0,1.38629436111989,1.38629436111989,62.6,3.2,15.5,12.8368047297068,"asian","none",0.5,0,0.2,0.2,NA,0.035824165,29.431,0.88073519400953,0.0382202602230483,626.7,102.093,3244.1
"WALNUT",683332,2013,0,0,0,NA,0,2,0,1.09861228866811,1.09861228866811,61,4.1,17,12.4830989724175,"asian","none",0.538461538461538,0,0.230769230769231,0.153846153846154,NA,0.035824165,29.584,0.860427318592761,0.0467573339327863,625.1,101.25,3244.1
"WALNUT",683332,2014,0,0,0,NA,0,14,0,2.70805020110221,2.70805020110221,61.5,3.1,18.7,11.7798940379586,"asian","none",0.538461538461538,0,0.230769230769231,0.153846153846154,NA,0.035824165,29.822,0.829403466344216,0.0468590831918506,635,100.934,3244.1
"WALNUT",683332,2015,0,0,0,NA,0,16,0,2.83321334405622,2.83321334405622,62.3,3.2,18.6,11.9486152819486,"asian","none",0.533333333333333,0,0.266666666666667,0.133333333333333,NA,0.035824165,29.97,0.828564743632596,0.0517820387823638,649.1,100.184,3244.1
"WALNUT",683332,2016,0,0,0,NA,0,73,0,4.30406509320417,4.30406509320417,62.5,3.1,18.9,10.8572570438953,"asian","none",0.533333333333333,0,0.266666666666667,0.133333333333333,NA,0.035824165,30.026,0.810596203249591,0.0509332489718444,679.7,97.345,3244.1
"WALNUT",683332,2017,0,0,0,NA,0,44,0,3.80666248977032,3.80666248977032,63.6,3.5,17.7,10.7511143636485,"asian","none",0.6,0,0.266666666666667,0.133333333333333,NA,0.035824165,30.062,0.814316182351373,0.0477139261744966,703.8,98.329,3244.1
"WALNUT",683332,2018,0,0,0,NA,0,13,0,2.63905732961526,2.63905732961526,64.3,3.5,16.5,11.1636896827513,"asian","none",0.6,0,0.266666666666667,0.133333333333333,NA,0.035824165,30.008,0.82532634460655,0.0552942406187938,739.1,104.096,3244.1
"WALNUT",683332,2019,0,0,0,NA,0,14,0,2.70805020110221,2.70805020110221,63.4666666666667,3.36666666666667,17.7,10.9240203634317,"asian","none",0.6,0,0.333333333333333,0.0666666666666667,NA,0.035824165,30.032,0.816746243402505,0.0513138052550449,707.533333333333,99.9233333333333,3244.1
"WALNUT CREEK",683346,2010,0,0,0,NA,0,2,0,1.09861228866811,1.09861228866811,9.6,1.9,6.1,75.1723921765296,"white","none",0.0769230769230769,0,0,0.923076923076923,NA,0.032775015,63.808,0.713614501817489,0.0647082420464714,622.9,80.734,3248.2
"WALNUT CREEK",683346,2011,0,0,0,NA,53,8,3.98898404656427,2.19722457733622,4.12713438504509,10.9,2,7,72.9693928437851,"white","none",0.0769230769230769,0,0,0.923076923076923,NA,0.032775015,64.168,0.702061953629799,0.0757151214705792,614,84.722,3248.2
"WALNUT CREEK",683346,2012,0,0,0,NA,324,15,5.78382518232974,2.77258872223978,5.82894561761021,10.9,1.4,6.9,73.3705339843447,"white","none",0.0769230769230769,0,0,0.923076923076923,NA,0.032775015,64.515,0.688873496631194,0.0781080830265722,587.2,83.419,3248.2
"WALNUT CREEK",683346,2013,0,0,0,NA,16,20,2.83321334405622,3.04452243772342,3.61091791264422,11.5,1.3,7,72.5945149104757,"white","none",0.0769230769230769,0,0,0.923076923076923,NA,0.032775015,65.122,0.691604957518123,0.0798631445920538,585,81.593,3248.2
"WALNUT CREEK",683346,2014,0,0,0,NA,311,14,5.74300318780948,2.70805020110221,5.78689738136671,12.4,1.4,7.3,71.814086130789,"white","none",0.0769230769230769,0,0,0.923076923076923,NA,0.032775015,65.923,0.665527118174258,0.0696647136415227,591.7,80.399,3248.2
"WALNUT CREEK",683346,2015,0,0,0,NA,40,30,3.71357206670431,3.43398720448515,4.26267987704132,13.1,1.5,7.3,71.0130391173521,"white","none",0.0769230769230769,0,0,0.923076923076923,NA,0.032775015,66.799,0.652257181942544,0.0637989068338326,609,82.12,3248.2
"WALNUT CREEK",683346,2016,0,0,0,NA,196,5,5.28320372873799,1.79175946922805,5.30826769740121,12.4,1,6.7,72.8303338858631,"white","none",0.0769230769230769,0,0,0.923076923076923,NA,0.032775015,67.568,0.646841433185608,0.0482924720558266,647.4,82.848,3248.2
"WALNUT CREEK",683346,2017,0,0,0,NA,81,37,4.40671924726425,3.63758615972639,4.77912349311153,13.7,1.3,6.6,70.1777686963629,"white","none",0.0769230769230769,0,0,0.923076923076923,NA,0.032775015,68.516,0.648443634531905,0.0513659864778046,704.9,86.845,3248.2
"WALNUT CREEK",683346,2018,0,0,0,NA,282,27,5.64544689764324,3.3322045101752,5.73657229747919,13.9,1.4,6.7,68.9857550683264,"white","none",0.0769230769230769,0,0,0.923076923076923,NA,0.032775015,69.007,0.651107024641412,0.0473200612557427,758.5,96.851,3248.2
"WALNUT CREEK",683346,2019,0,0,0,NA,362,17,5.89440283426485,2.89037175789616,5.94017125272043,13.3333333333333,1.23333333333333,6.66666666666667,70.6646192168508,"white","none",0.0769230769230769,0,0,0.923076923076923,NA,0.032775015,68.3636666666667,0.648797364119642,0.0489928399297913,703.6,88.848,3248.2
"WASCO",683542,2010,0,1,0,2018,0,0,0,0,0,1.8,6,77.3,13.8209441991807,"hisp","hisp",0,0,0.333333333333333,0.533333333333333,0.333333333333333,0.058656476,25.143,0.5539642470764,0.0734524454069663,174,40.054,2710.1
"WASCO",683542,2011,0,1,0,2018,71,23,4.27666611901606,3.17805383034795,4.55387689160054,1.7,6.3,74.9,15.2374592450014,"hisp","hisp",0,0,0.384615384615385,0.461538461538462,0.384615384615385,0.058656476,25.457,0.587306549945287,0.0807609475951185,157.2,40.295,2710.1
"WASCO",683542,2012,0,1,0,2018,70,30,4.26267987704132,3.43398720448515,4.61512051684126,1.5,4.8,76,14.991582162014,"hisp","hisp",0,0,0.384615384615385,0.461538461538462,0.384615384615385,0.058656476,25.541,0.574876492383697,0.0731572141141696,137.7,42.221,2710.1
"WASCO",683542,2013,0,1,0,2018,0,78,0,4.36944785246702,4.36944785246702,1,4.4,78.6,13.9103013314646,"hisp","hisp",0,0,0.461538461538462,0.384615384615385,0.461538461538462,0.058656476,25.686,0.527753708140068,0.0695187165775401,127.6,39.061,2710.1
"WASCO",683542,2014,0,1,0,2018,0,24,0,3.2188758248682,3.2188758248682,0.9,4.7,79,13.5665957858109,"hisp","hisp",0,0,0.461538461538462,0.384615384615385,0.461538461538462,0.058656476,25.865,0.5337817488204,0.0686482661004954,120.9,39.273,2710.1
"WASCO",683542,2015,0,1,0,2018,0,72,0,4.29045944114839,4.29045944114839,0.5,4.2,81,12.0086243406615,"hisp","hisp",0,0,0.461538461538462,0.384615384615385,0.461538461538462,0.058656476,25.973,0.518630913884881,0.061488084409678,135.4,39.58,2710.1
"WASCO",683542,2016,0,1,0,2018,0,129,0,4.86753445045558,4.86753445045558,0.3,3.7,81.5,11.1584359771306,"hisp","hisp",0,0,0.461538461538462,0.384615384615385,0.461538461538462,0.058656476,26.061,0.533134299138606,0.0509393063583815,152.3,39.559,2710.1
"WASCO",683542,2017,0,1,0,2018,165,119,5.11198778835654,4.78749174278205,5.65248918026865,0.5,4.6,80.6,10.5315035256653,"hisp","hisp",0,0,0.461538461538462,0.384615384615385,0.461538461538462,0.058656476,26.378,0.569335376364681,0.0659303313508921,155.8,36.681,2710.1
"WASCO",683542,2018,1,1,0,2018,188,125,5.24174701505964,4.83628190695148,5.74939298590825,0.7,4.8,82.8,9.43911936498428,"hisp","hisp",0,0,0.461538461538462,0.384615384615385,0.461538461538462,0.058656476,26.708,0.636573855592261,0.062351637917392,160,37.917,2710.1
"WASCO",683542,2019,1,1,0,2018,12,68,2.56494935746154,4.23410650459726,4.39444915467244,0.5,4.36666666666667,81.6333333333333,10.3763529559267,"hisp","hisp",0,0,0.545454545454545,0.272727272727273,0.545454545454545,0.058656476,26.3823333333333,0.579681177031849,0.0597404252088885,156.033333333333,38.0523333333333,2710.1
"WATERFORD",683612,2010,0,0,0,NA,0,0,0,0,0,0.6,1.5,34.8,49.4407696933253,"white","hisp",0,0,0.0909090909090909,0.818181818181818,0.0909090909090909,0.00074615586,8.315,0.687312086590499,0.0339414509970301,239.1,53.413,3632.1
"WATERFORD",683612,2011,0,0,0,NA,0,0,0,0,0,0.6,1.7,34.4,51.0184633710542,"white","hisp",0,0,0.111111111111111,0.777777777777778,0.111111111111111,0.00074615586,8.395,0.729171640009549,0.0493877551020408,190.7,54.583,3632.1
"WATERFORD",683612,2012,0,0,0,NA,0,0,0,0,0,1.7,0.3,31.1,53.1309297912713,"white","hisp",0,0,0.125,0.75,0.125,0.00074615586,8.432,0.712793733681462,0.0515212981744422,156.3,56.288,3632.1
"WATERFORD",683612,2013,0,0,0,NA,10,1,2.39789527279837,0.693147180559945,2.484906649788,2,1.5,36,48.4242709313264,"white","hisp",0,0,0.2,0.7,0.2,0.00074615586,8.504,0.646428991646076,0.0370521172638437,138.7,52.808,3632.1
"WATERFORD",683612,2014,0,0,0,NA,0,0,0,0,0,2.7,1.6,39.4,44.7138361114349,"white","hisp",0,0,0.181818181818182,0.727272727272727,0.181818181818182,0.00074615586,8.579,0.604033104091386,0.0453047775947282,129.9,44.66,3632.1
"WATERFORD",683612,2015,0,0,0,NA,0,0,0,0,0,3.2,1.9,41.9,44.3057000809342,"white","hisp",0,0,0.181818181818182,0.818181818181818,0.181818181818182,0.00074615586,8.649,0.580529540987397,0.0419210419210419,139.2,44.936,3632.1
"WATERFORD",683612,2016,0,0,0,NA,0,4,0,1.6094379124341,1.6094379124341,3.5,1.7,38.7,47.2783647220946,"white","hisp",0,0,0.181818181818182,0.818181818181818,0.181818181818182,0.00074615586,8.708,0.611391823610473,0.0270488494146145,168.7,49.5,3632.1
"WATERFORD",683612,2017,0,0,0,NA,0,3,0,1.38629436111989,1.38629436111989,2.8,1.4,41.7,43.5124061006146,"white","hisp",0,0,0.272727272727273,0.727272727272727,0.272727272727273,0.00074615586,8.786,0.638402003186888,0.055447848003102,191.6,51.827,3632.1
"WATERFORD",683612,2018,0,0,0,NA,0,8,0,2.19722457733622,2.19722457733622,2.2,0.9,38.6,43.0579168083418,"white","hisp",0,0,0.272727272727273,0.727272727272727,0.272727272727273,0.00074615586,8.823,0.657939476368582,0.0662857142857143,223.5,54.886,3632.1
"WATERFORD",683612,2019,0,0,0,NA,2,16,1.09861228866811,2.83321334405622,2.94443897916644,2.83333333333333,1.33333333333333,39.6666666666667,44.6162292103504,"white","hisp",0,0,0.272727272727273,0.727272727272727,0.272727272727273,0.00074615586,8.77233333333333,0.635911101055314,0.0495941372344769,194.6,52.071,3632.1
"WATSONVILLE",683668,2010,1,0,0,NA,16,25,2.83321334405622,3.25809653802148,3.73766961828337,4.5,0.7,66.2,15.7482855990319,"hisp","none",0,0,0.608695652173913,0.304347826086957,NA,0.027177393,49.58,0.466826522525452,0.0477996965098634,445.9,46.675,7656.6
"WATSONVILLE",683668,2011,1,0,0,NA,19,21,2.99573227355399,3.09104245335832,3.71357206670431,4.2,0.1,68.1,14.6686285816548,"hisp","none",0,0,0.565217391304348,0.347826086956522,NA,0.027177393,50.291,0.467236295806005,0.0478818821581344,389.8,46.073,7656.6
"WATSONVILLE",683668,2012,1,0,0,NA,26,28,3.29583686600433,3.36729582998647,4.00733318523247,5.1,0.2,68.5,14.3645107468839,"hisp","none",0,0,0.545454545454545,0.363636363636364,NA,0.027177393,50.945,0.42235606450846,0.0528200537153089,333.5,46.603,7656.6
"WATSONVILLE",683668,2013,1,0,0,NA,40,33,3.71357206670431,3.52636052461616,4.30406509320417,5.2,0.2,69.4,13.6019711314605,"hisp","none",0,0,0.521739130434783,0.391304347826087,NA,0.027177393,51.544,0.404334038054968,0.0553386754331895,310.4,43.905,7656.6
"WATSONVILLE",683668,2014,1,0,0,NA,40,31,3.71357206670431,3.46573590279973,4.27666611901606,4.1,0.2,69.1,14.8872036094845,"hisp","none",0,0,0.521739130434783,0.391304347826087,NA,0.027177393,52.085,0.39382852275587,0.0426957168955951,325.5,46.691,7656.6
"WATSONVILLE",683668,2015,1,0,0,NA,39,39,3.68887945411394,3.68887945411394,4.36944785246702,4.2,0.2,71,14.260700759378,"hisp","none",0,0,0.521739130434783,0.391304347826087,NA,0.027177393,52.543,0.36132261838547,0.0358111774281063,337,46.018,7656.6
"WATSONVILLE",683668,2016,1,0,0,NA,44,49,3.80666248977032,3.91202300542815,4.54329478227,4.2,0.4,71,14.0659548332231,"hisp","none",0,0,0.521739130434783,0.391304347826087,NA,0.027177393,52.915,0.36446551658479,0.0308275862068966,361,49.487,7656.6
"WATSONVILLE",683668,2017,1,0,0,NA,54,52,4.00733318523247,3.97029191355212,4.67282883446191,4.3,0.4,71.1,14.3268727082242,"hisp","none",0,0,0.565217391304348,0.391304347826087,NA,0.027177393,53.452,0.399724834618067,0.027324661022782,397.9,51.548,7656.6
"WATSONVILLE",683668,2018,1,0,0,NA,52,55,3.97029191355212,4.02535169073515,4.68213122712422,4.3,0.5,71.3,15.0272306774097,"hisp","none",0,0,0.565217391304348,0.391304347826087,NA,0.027177393,53.616,0.399199609198858,0.0320744609615642,434.9,54.001,7656.6
"WATSONVILLE",683668,2019,1,0,0,NA,55,55,4.02535169073515,4.02535169073515,4.70953020131233,4.26666666666667,0.433333333333333,71.1333333333333,14.473352739619,"hisp","none",0,0,0.608695652173913,0.391304347826087,NA,0.027177393,53.3276666666667,0.387796653467238,0.0300755693970809,397.933333333333,51.6786666666667,7656.6
"WEED",683850,2010,0,0,0,NA,0,0,0,0,0,0.5,2.7,9.2,73.8305084745763,"white","none",0,0,0,0.923076923076923,NA,0,2.95,0.583690987124464,0.0654676258992806,189.5,26.064,619.5
"WEED",683850,2011,0,0,0,NA,0,0,0,0,0,0.4,2.6,7.3,75.9416355615881,"white","none",0,0,0,0.846153846153846,NA,0,2.947,0.405786618444846,0.0611455108359133,186.1,25.659,619.5
"WEED",683850,2012,0,0,0,NA,0,0,0,0,0,0.5,5,9.9,70.7349966284558,"white","none",0,0,0,0.846153846153846,NA,0,2.966,0.414213926776741,0.078588612670409,166,26.341,619.5
"WEED",683850,2013,0,0,0,NA,0,0,0,0,0,0,5.6,12.4,69.3705822955234,"white","none",0,0,0,0.846153846153846,NA,0,2.971,0.403150733977802,0.0760233918128655,157.1,28.17,619.5
"WEED",683850,2014,0,0,0,NA,0,0,0,0,0,1.2,7,16.1,65.4409261150834,"white","none",0,0,0,0.846153846153846,NA,0,2.937,0.353495110467222,0.117408906882591,145.8,29.2,619.5
"WEED",683850,2015,0,0,0,NA,0,44,0,3.80666248977032,3.80666248977032,1.4,9.1,15.9,61.9907899397804,"white","none",0,0,0,0.833333333333333,NA,0,2.823,0.334335086401202,0.149750415973378,118.2,27.9,619.5
"WEED",683850,2016,0,0,0,NA,0,20,0,3.04452243772342,3.04452243772342,1.7,11,15,59.7090909090909,"white","none",0,0,0,0.833333333333333,NA,0,2.75,0.407008086253369,0.165341812400636,125,29.427,619.5
"WEED",683850,2017,0,0,0,NA,0,4,0,1.6094379124341,1.6094379124341,1.6,9.3,18.7,60.6944957517547,"white","none",0,0,0,0.857142857142857,NA,0,2.707,0.423272159312768,0.152019002375297,125,32.772,619.5
"WEED",683850,2018,0,0,0,NA,0,2,0,1.09861228866811,1.09861228866811,1.7,11.1,18.8,56.1075831154277,"white","none",0,0,0,0.857142857142857,NA,0,2.677,0.415814319433517,0.137211036539896,125.4,30.762,619.5
"WEED",683850,2019,0,0,0,NA,0,2,0,1.09861228866811,1.09861228866811,1.66666666666667,10.4666666666667,17.5,58.8370565920911,"white","none",0,0,0,0.909090909090909,NA,0,2.71133333333333,0.415364854999885,0.151523950438609,125.133333333333,30.987,619.5
"WEST COVINA",684200,2010,0,1,1,2018,65,0,4.18965474202643,0,4.18965474202643,25.4,5.3,44.3,16.5785584356526,"white","hisp",0,0,0.125,0.625,0.125,0.052703224,105.552,0.677497083628158,0.0356211180124224,465.4,69.587,6614.3
"WEST COVINA",684200,2011,0,1,1,2018,0,4,0,1.6094379124341,1.6094379124341,24.9,5.7,45.3,15.5656365182875,"white","hisp",0,0,0.125,0.625,0.125,0.052703224,105.81,0.669416141031862,0.0388480392156863,426.1,68.308,6614.3
"WEST COVINA",684200,2012,0,1,1,2018,0,1,0,0.693147180559945,0.693147180559945,25.7,5.5,46,14.1283281588108,"white","hisp",0,0.1,0.1,0.5,0.1,0.052703224,106.29,0.652191204878603,0.0438593764570576,389.1,68.677,6614.3
"WEST COVINA",684200,2013,0,1,1,2018,0,13,0,2.63905732961526,2.63905732961526,25.8,6.2,45.7,14.0755731699319,"white","hisp",0,0.1,0.1,0.5,0.1,0.052703224,106.731,0.653006366423013,0.039416148303258,378.2,67.088,6614.3
"WEST COVINA",684200,2014,0,1,1,2018,0,18,0,2.94443897916644,2.94443897916644,26.8,6,46.5,13.4520341396674,"white","hisp",0,0.0769230769230769,0.0769230769230769,0.538461538461538,0.0769230769230769,0.052703224,107.441,0.651543125989934,0.0460063308645011,385.4,67.069,6614.3
"WEST COVINA",684200,2015,0,1,1,2018,0,101,0,4.62497281328427,4.62497281328427,27.3,5.6,46.4,13.5111325426338,"white","hisp",0,0.0769230769230769,0.0769230769230769,0.538461538461538,0.0769230769230769,0.052703224,107.837,0.6605093994095,0.0437238169123351,404.4,69.189,6614.3
"WEST COVINA",684200,2016,0,1,1,2018,0,39,0,3.68887945411394,3.68887945411394,28.2,5.4,46.6,12.6140438894773,"white","hisp",0.0666666666666667,0.0666666666666667,0.0666666666666667,0.466666666666667,0.0666666666666667,0.052703224,107.634,0.647976478079293,0.0408827672562216,430.8,71.217,6614.3
"WEST COVINA",684200,2017,0,1,1,2018,0,1,0,0.693147180559945,0.693147180559945,29.5,5.7,46.2,11.8401276603641,"white","hisp",0.0666666666666667,0.0666666666666667,0.0666666666666667,0.466666666666667,0.0666666666666667,0.052703224,107.786,0.653119446263212,0.0390300303115528,459.5,74.551,6614.3
"WEST COVINA",684200,2018,1,1,1,2018,0,9,0,2.30258509299405,2.30258509299405,30.8,5,46.1,11.2940825422875,"white","hisp",0.0833333333333333,0.0833333333333333,0.0833333333333333,0.416666666666667,0.0833333333333333,0.052703224,107.242,0.652577920734345,0.0448569460965379,490,79.14,6614.3
"WEST COVINA",684200,2019,1,1,1,2018,0,57,0,4.06044301054642,4.06044301054642,29.5,5.36666666666667,46.3,11.9160846973763,"white","hisp",0.133333333333333,0.0666666666666667,0.2,0.333333333333333,0.2,0.052703224,107.554,0.651224615025617,0.0415899145547708,460.1,74.9693333333333,6614.3
"WEST HOLLYWOOD",684410,2010,0,0,0,NA,5,6,1.79175946922805,1.94591014905531,2.484906649788,4.8,2.1,9.8,77.3927345125083,"white","none",0,0,0.285714285714286,0.714285714285714,NA,0.009399824,34.657,0.225799877725698,0.0749503707004821,656,52.009,18225.6
"WEST HOLLYWOOD",684410,2011,0,0,0,NA,15,4,2.77258872223978,1.6094379124341,2.99573227355399,3.9,1.4,10.4,77.2653628052309,"white","none",0,0,0.285714285714286,0.714285714285714,NA,0.009399824,34.564,0.227021684785768,0.077629280578462,637.9,52.303,18225.6
"WEST HOLLYWOOD",684410,2012,0,0,0,NA,288,6,5.66642668811243,1.94591014905531,5.68697535633982,4.7,1.7,10,77.5888001851209,"white","none",0,0,0.2,0.8,NA,0.009399824,34.572,0.211688802348223,0.0825159391858754,626.3,53.223,18225.6
"WEST HOLLYWOOD",684410,2013,0,0,0,NA,275,7,5.62040086571715,2.07944154167984,5.64544689764324,4.8,2.1,10.9,75.6518482238036,"white","none",0,0,0.2,0.8,NA,0.009399824,34.709,0.221344673957068,0.085652481384417,601.9,52.649,18225.6
"WEST HOLLYWOOD",684410,2014,0,0,0,NA,281,11,5.64190707093811,2.484906649788,5.68017260901707,4.4,2,11.9,74.9778906227712,"white","none",0,0,0.25,0.75,NA,0.009399824,35.053,0.233235984653267,0.0832737820000841,595.2,56.025,18225.6
"WEST HOLLYWOOD",684410,2015,0,0,0,NA,573,11,6.35262939631957,2.484906649788,6.37161184723186,3.8,2.9,12.1,74.1395901732141,"white","none",0,0,0.25,0.75,NA,0.009399824,35.332,0.214383094751193,0.0800100012501563,620.6,56.317,18225.6
"WEST HOLLYWOOD",684410,2016,0,0,0,NA,378,12,5.93753620508243,2.56494935746154,5.96870755998537,4.8,3.3,11.1,74.2043128347494,"white","none",0,0,0.1875,0.8125,NA,0.009399824,35.661,0.217492891929173,0.0880675991632142,642.2,61.127,18225.6
"WEST HOLLYWOOD",684410,2017,0,0,0,NA,174,10,5.16478597392351,2.39789527279837,5.22035582507832,4.8,3.1,10.4,74.6459001881155,"white","none",0,0,0.1875,0.8125,NA,0.009399824,36.148,0.220478346620739,0.0904993762826446,684.2,66.458,18225.6
"WEST HOLLYWOOD",684410,2018,0,0,0,NA,120,18,4.79579054559674,2.94443897916644,4.93447393313069,4.8,2.8,9.5,75.7943051890941,"white","none",0,0,0.1875,0.8125,NA,0.009399824,36.384,0.204682237314339,0.0870020557775106,729.4,69.249,18225.6
"WEST HOLLYWOOD",684410,2019,0,0,0,NA,169,16,5.13579843705026,2.83321334405622,5.2257466737132,4.8,3.06666666666667,10.3333333333333,74.881506070653,"white","none",0,0,0.1875,0.8125,NA,0.009399824,36.0643333333333,0.214217825288084,0.0885230104077898,685.266666666667,65.6113333333333,18225.6
"WESTLAKE VILLAGE",684438,2010,0,0,0,NA,0,0,0,0,0,5.3,1,5,83.3212472806381,"white","none",0,0,0,1,NA,0.043154683,8.274,0.800660792951542,0.0400361228175798,825.7,116.213,1594.9
"WESTLAKE VILLAGE",684438,2011,0,0,0,NA,0,0,0,0,0,4.2,1.1,3.6,84.7510874818753,"white","none",0,0,0,1,NA,0.043154683,8.276,0.806349975763451,0.029587567244471,812,113.852,1594.9
"WESTLAKE VILLAGE",684438,2012,0,0,0,NA,0,0,0,0,0,4.1,1.2,4.6,83.808835921512,"white","none",0,0,0,1,NA,0.043154683,8.307,0.777347999516499,0.0336779911373708,778.3,115.018,1594.9
"WESTLAKE VILLAGE",684438,2013,0,0,0,NA,0,0,0,0,0,3.7,0.4,6.9,82.2115384615385,"white","none",0,0,0,1,NA,0.043154683,8.32,0.822015466408893,0.0474274216728945,743.9,112.083,1594.9
"WESTLAKE VILLAGE",684438,2014,0,0,0,NA,0,1,0,0.693147180559945,0.693147180559945,4,0.7,7,80.2096985583224,"white","none",0,0,0,1,NA,0.043154683,8.393,0.837471512534485,0.0421916202754175,746.6,115.55,1594.9
"WESTLAKE VILLAGE",684438,2015,0,0,0,NA,0,0,0,0,0,5.9,1.4,6.3,78.668398063983,"white","none",0,0,0,1,NA,0.043154683,8.471,0.873097050428164,0.0494413407821229,769.1,113.884,1594.9
"WESTLAKE VILLAGE",684438,2016,0,0,0,NA,0,1,0,0.693147180559945,0.693147180559945,6.7,1.1,5.6,79.5688736231197,"white","none",0,0,0,1,NA,0.043154683,8.443,0.866013852400287,0.0526610644257703,819.9,130.272,1594.9
"WESTLAKE VILLAGE",684438,2017,0,0,0,NA,0,0,0,0,0,7.3,1,5.6,78.8639053254438,"white","none",0,0,0,1,NA,0.043154683,8.45,0.876745018494213,0.0577192490893808,866.4,136.131,1594.9
"WESTLAKE VILLAGE",684438,2018,0,0,0,NA,0,2,0,1.09861228866811,1.09861228866811,7.2,1.5,5,78.3950617283951,"white","none",0,0,0,1,NA,0.043154683,8.424,0.85707445535073,0.0420693575895395,913.4,141.979,1594.9
"WESTLAKE VILLAGE",684438,2019,0,0,0,NA,0,1,0,0.693147180559945,0.693147180559945,7.06666666666667,1.2,5.4,78.9426135589862,"white","none",0,0,0,1,NA,0.043154683,8.439,0.86661110874841,0.0508165570348969,866.566666666667,136.127333333333,1594.9
"WESTMINSTER",684550,2010,0,1,0,NA,36,12,3.61091791264422,2.56494935746154,3.89182029811063,41.4,0.7,18.2,28.2554177303449,"asian","none",0.416666666666667,0,0,0.583333333333333,NA,0.0912811,88.921,0.573190427250037,0.0420451689346882,529.9,57.892,8926.5
"WESTMINSTER",684550,2011,0,1,0,NA,0,9,0,2.30258509299405,2.30258509299405,41.8,0.6,18.3,27.432915921288,"asian","none",0.5,0,0,0.5,NA,0.0912811,89.44,0.56855224233153,0.044744543563344,491.5,56.867,8926.5
