"place","year","candidates","candidates_l","seats_l","totalvotes","totalvotes_l","n_elected","n_elected_l","n_elected_a","n_elected_b","n_elected_w","prop_latino_elected","prop_asian_elected","prop_black_elected","prop_white_elected","prop_latino_ran","latino_voteshare"
"62000",2006,4,2,1,7762,3010,2,1,0,0,1,0.5,0,0,0.5,0.5,0.387786652924504
"62000",2007,17,3,0,19841,1273,4,0,0,0,4,0,0,0,1,0,0.0641600725769871
"62000",2009,8,3,2,13217,3196,3,1,0,0,2,0.333333333333333,0,0,0.666666666666667,0.666666666666667,0.241809790421427
"62000",2011,3,0,0,3210,0,4,0,0,0,4,0,0,0,1,0,0
"62000",2013,5,1,0,5494,393,4,1,0,0,3,0.25,0,0,0.75,0,0.0715325809974518
"62000",2015,6,0,0,12504,0,4,0,0,0,4,0,0,0,1,0,0
"62000",2017,7,2,2,13828,3779,3,1,0,0,2,0.333333333333333,0,0,0.666666666666667,0.666666666666667,0.273286086201909
"62000",2018,6,0,0,15521,0,3,0,0,0,3,0,0,0,1,0,0
"62000",2019,19,5,0,17888,5653,4,2,0,0,2,0.5,0,0,0.5,0,0.316021914132379
"62364",1998,4,0,0,17947,0,2,0,0,0,2,0,0,0,1,0,0
"62364",2000,3,0,0,25430,0,3,0,0,0,3,0,0,0,1,0,0
"62364",2002,4,0,0,22189,0,2,0,0,0,2,0,0,0,1,0,0
"62364",2004,9,0,0,53575,0,3,0,0,0,3,0,0,0,1,0,0
"62364",2006,3,0,0,24646,0,2,0,0,0,2,0,0,0,1,0,0
"62364",2010,8,0,0,32169,0,2,0,0,0,2,0,0,0,1,0,0
"62364",2012,8,0,0,53610,0,3,0,0,0,3,0,0,0,1,0,0
"62364",2016,6,0,0,56968,0,3,0,0,0,3,0,0,0,1,0,0
"62364",2018,3,0,0,39455,0,2,0,0,0,2,0,0,0,1,0,0
"62546",1998,4,1,1,18769,5091,2,1,0,0,1,0.5,0,0,0.5,0.5,0.271245138259897
"62546",2000,8,0,0,34392,0,3,0,0,0,3,0,0,0,1,0,0
"62546",2002,7,1,1,25954,5046,3,1,0,0,2,0.333333333333333,0,0,0.666666666666667,0.333333333333333,0.194420898512753
"62546",2004,16,1,1,53075,495,5,0,0,0,5,0,0,0,1,0.2,0.00932642487046632
"62546",2006,3,1,1,18003,5665,2,0,0,0,2,0,0,0,1,0.5,0.314669777259346
"62546",2008,7,0,0,39133,0,3,0,0,0,3,0,0,0,1,0,0
"62546",2010,6,0,0,20276,0,2,0,0,0,2,0,0,0,1,0,0
"62546",2014,3,0,0,11330,0,2,0,0,0,2,0,0,0,1,0,0
"62546",2018,4,0,0,24568,0,2,0,0,0,2,0,0,0,1,0,0
"62602",2005,3,0,0,780,0,2,0,0,0,2,0,0,0,1,0,0
"62602",2011,4,0,0,1164,0,3,0,0,0,3,0,0,0,1,0,0
"62602",2013,4,0,0,1502,0,2,0,0,0,2,0,0,0,1,0,0
"62602",2015,8,0,0,1650,0,3,0,0,0,3,0,0,0,1,0,0
"62644",1999,4,0,0,3446,0,3,0,0,0,3,0,0,0,1,0,0
"62644",2013,4,0,0,1905,0,2,0,0,0,2,0,0,0,1,0,0
"62644",2015,4,0,0,2305,0,3,0,0,0,3,0,0,0,1,0,0
"62644",2018,3,0,0,3428,0,2,0,0,0,2,0,0,0,1,0,0
"62896",2005,6,2,2,12359,4405,3,1,1,0,1,0.333333333333333,0.333333333333333,0,0.333333333333333,0.666666666666667,0.356420422364269
"62896",2007,5,2,2,7007,1619,2,0,1,0,1,0,0.5,0,0.5,1,0.231054659626088
"62896",2009,6,2,2,12016,3678,3,1,1,0,1,0.333333333333333,0.333333333333333,0,0.333333333333333,0.666666666666667,0.306091877496671
"62896",2011,3,2,2,4066,2077,2,1,1,0,0,0.5,0.5,0,0,1,0.510821446138711
"62896",2013,4,1,1,6699,1818,3,1,1,0,1,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.271383788625168
"62896",2015,4,2,2,4144,1708,2,1,1,0,0,0.5,0.5,0,0,1,0.412162162162162
"62896",2018,3,0,0,7865,0,1,0,1,0,0,0,1,0,0,0,0
"62938",1998,7,0,0,62692,0,3,0,0,0,3,0,0,0,1,0,0
"62938",2000,6,1,1,57249,5668,2,0,0,0,2,0,0,0,1,0.5,0.0990060961763524
"62938",2002,6,0,0,66748,0,3,0,0,0,3,0,0,0,1,0,0
"62938",2004,6,0,0,101203,0,3,0,0,0,3,0,0,0,1,0,0
"62938",2006,3,0,0,52656,0,2,0,0,0,2,0,0,0,1,0,0
"62938",2008,6,1,1,105503,13826,3,0,0,0,3,0,0,0,1,0.333333333333333,0.131048406206459
"62938",2010,6,0,0,59378,0,2,0,0,0,2,0,0,0,1,0,0
"62938",2012,7,1,1,111121,22633,3,1,0,0,2,0.333333333333333,0,0,0.666666666666667,0.333333333333333,0.20367887258034
"62938",2014,4,1,1,50501,9151,2,0,0,0,2,0,0,0,1,0.5,0.181204332587474
"62938",2016,6,1,1,121274,8792,3,0,0,0,3,0,0,0,1,0.333333333333333,0.0724969902864588
"62938",2018,6,0,0,89487,0,2,0,0,0,2,0,0,0,1,0,0
"62980",2000,5,0,0,2535,0,3,0,0,0,3,0,0,0,1,0,0
"62980",2002,3,0,0,1401,0,2,0,0,0,2,0,0,0,1,0,0
"62980",2004,4,0,0,2473,0,3,0,0,0,3,0,0,0,1,0,0
"62980",2008,6,0,0,2731,0,3,0,0,0,3,0,0,0,1,0,0
"62980",2010,4,0,0,1473,0,2,0,0,0,2,0,0,0,1,0,0
"62980",2012,5,0,0,463,0,3,0,0,0,3,0,0,0,1,0,0
"63050",2008,8,0,0,13992,0,5,0,0,0,5,0,0,0,1,0,0
"64000",1998,10,1,1,39870,1260,5,0,0,1,4,0,0,0.2,0.8,0.2,0.0316027088036117
"64000",1999,4,0,0,4786,0,1,0,0,1,0,0,0,1,0,0,0
"64000",2000,4,0,0,7396,0,4,0,1,2,1,0,0.25,0.5,0.25,0,0
"64000",2001,5,1,1,4654,175,1,0,0,0,1,0,0,0,1,1,0.0376020627417275
"64000",2002,8,0,0,32498,0,4,0,0,0,4,0,0,0,1,0,0
"64000",2004,8,0,0,34136,0,4,0,1,1,2,0,0.25,0.25,0.5,0,0
"64000",2006,6,0,0,31542,0,4,0,0,0,4,0,0,0,1,0,0
"64000",2008,4,0,0,21567,0,4,0,1,1,2,0,0.25,0.25,0.5,0,0
"64000",2010,9,0,0,17811,0,4,0,1,0,3,0,0.25,0,0.75,0,0
"64000",2012,21,1,1,67429,367,8,0,1,1,4,0,0.125,0.125,0.5,0.125,0.00544276201634312
"64000",2014,7,1,0,9088,524,5,0,0,1,4,0,0,0.2,0.8,0,0.0576584507042254
"64000",2015,2,1,1,6915,4359,2,1,0,0,1,0.5,0,0,0.5,0.5,0.630368763557484
"64000",2016,9,2,2,40538,11452,4,1,0,0,2,0.25,0,0,0.5,0.5,0.282500370023188
"64000",2018,11,1,1,46186,1381,4,0,0,1,2,0,0,0.25,0.5,0.25,0.0299008357510934
"64140",1999,4,0,0,2351,0,2,0,0,0,2,0,0,0,1,0,0
"64140",2001,3,0,0,2234,0,2,0,0,0,2,0,0,0,1,0,0
"64140",2003,2,0,0,2064,0,2,0,0,0,2,0,0,0,1,0,0
"64140",2006,3,0,0,3519,0,2,0,0,0,2,0,0,0,1,0,0
"64140",2008,5,1,1,4673,1482,2,1,0,0,1,0.5,0,0,0.5,0.5,0.317141022897496
"64140",2010,3,0,0,3499,0,2,0,0,0,2,0,0,0,1,0,0
"64140",2012,2,0,0,2849,0,2,0,0,0,2,0,0,0,1,0,0
"64140",2014,3,0,0,3008,0,2,0,0,0,2,0,0,0,1,0,0
"64140",2016,5,0,0,6757,0,3,0,0,0,3,0,0,0,1,0,0
"64140",2018,2,0,0,3367,0,1,0,0,0,1,0,0,0,1,0,0
"64224",1998,11,2,1,17590,1623,4,1,0,0,3,0.25,0,0,0.75,0.25,0.0922683342808414
"64224",2000,7,4,2,13676,4906,3,2,0,0,1,0.666666666666667,0,0,0.333333333333333,0.666666666666667,0.358730622989178
"64224",2002,12,4,3,15110,3569,4,2,0,0,0,0.5,0,0,0,0.75,0.236201191264064
"64224",2004,4,3,2,11434,6009,3,2,0,0,1,0.666666666666667,0,0,0.333333333333333,0.666666666666667,0.525537869511982
"64224",2006,7,5,2,11931,5273,3,2,0,0,1,0.666666666666667,0,0,0.333333333333333,0.666666666666667,0.441957924733887
"64224",2008,2,0,0,7376,0,1,0,0,0,1,0,0,0,1,0,0
"64224",2010,8,3,2,13445,4040,3,1,0,0,2,0.333333333333333,0,0,0.666666666666667,0.666666666666667,0.300483451097062
"64224",2012,8,2,2,14426,4250,3,2,0,0,1,0.666666666666667,0,0,0.333333333333333,0.666666666666667,0.294606959656176
"64224",2014,6,2,1,9838,1536,3,1,0,0,2,0.333333333333333,0,0,0.666666666666667,0.333333333333333,0.156129294572068
"64224",2016,8,6,3,16592,11613,3,2,0,0,1,0.666666666666667,0,0,0.333333333333333,1,0.699915621986499
"64224",2018,6,2,2,15560,4398,3,1,0,0,1,0.333333333333333,0,0,0.333333333333333,0.666666666666667,0.282647814910026
"64434",1999,3,0,0,3519,0,2,0,0,0,2,0,0,0,1,0,0
"64434",2003,3,0,0,4835,0,2,0,0,0,2,0,0,0,1,0,0
"64434",2005,6,0,0,12884,0,3,0,0,0,3,0,0,0,1,0,0
"64434",2007,4,0,0,5543,0,2,0,0,0,2,0,0,0,1,0,0
"64434",2009,6,0,0,9593,0,3,0,0,0,3,0,0,0,1,0,0
"64434",2011,3,0,0,5716,0,2,0,0,0,2,0,0,0,1,0,0
"64434",2013,6,0,0,8823,0,4,0,0,0,4,0,0,0,1,0,0
"64434",2015,4,0,0,7228,0,2,0,0,0,2,0,0,0,1,0,0
"64434",2017,5,0,0,7774,0,3,0,0,0,3,0,0,0,1,0,0
"64434",2019,4,0,0,7082,0,2,0,0,0,2,0,0,0,1,0,0
"65000",1999,14,5,3,6495,2079,4,1,0,0,2,0.25,0,0,0.5,0.75,0.320092378752887
"65000",2000,2,0,0,4903,0,1,0,0,0,1,0,0,0,1,0,0
"65000",2001,8,2,1,4660,671,3,1,0,0,1,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0.143991416309013
"65000",2003,8,2,2,5987,1111,4,0,0,0,3,0,0,0,0.75,0.5,0.185568732253215
"65000",2005,6,2,1,8803,1917,3,1,0,0,1,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0.217766670453255
"65000",2006,3,0,0,2598,0,1,0,0,0,1,0,0,0,1,0,0
"65000",2007,11,1,1,7995,417,4,0,0,1,3,0,0,0.25,0.75,0.25,0.0521575984990619
"65000",2009,4,1,0,3202,182,3,1,0,0,1,0.333333333333333,0,0,0.333333333333333,0,0.0568394753279201
"65000",2011,3,0,0,1542,0,1,0,0,1,0,0,0,1,0,0,0
"65000",2013,14,4,3,8113,1782,5,2,0,1,1,0.4,0,0.2,0.2,0.6,0.219647479354123
"65000",2015,12,2,2,5436,934,4,1,0,0,3,0.25,0,0,0.75,0.5,0.171817512877116
"65000",2016,4,0,0,2756,0,2,0,0,0,2,0,0,0,1,0,0
"65000",2018,10,9,0,7365,5330,3,2,0,0,0,0.666666666666667,0,0,0,0,0.723693143245078
"65000",2019,3,3,1,1394,1394,1,1,0,0,0,1,0,0,0,1,1
"65028",1999,4,0,0,12343,0,2,0,0,0,2,0,0,0,1,0,0
"65028",2001,5,1,1,9860,2200,2,1,0,0,1,0.5,0,0,0.5,0.5,0.223123732251521
"65028",2005,6,2,2,16708,8353,2,2,0,0,0,1,0,0,0,1,0.499940148431889
"65028",2007,3,1,1,8595,2255,2,0,0,0,2,0,0,0,1,0.5,0.262361838278069
"65028",2009,2,2,2,6535,6535,2,2,0,0,0,1,0,0,0,1,1
"65028",2013,4,3,2,7758,6529,2,2,0,0,0,1,0,0,0,1,0.84158288218613
"65028",2015,3,2,2,8949,5986,2,1,0,0,1,0.5,0,0,0.5,1,0.668901553246173
"65028",2017,3,2,2,8726,5109,2,1,0,0,1,0.5,0,0,0.5,1,0.585491634196654
"65028",2019,4,1,1,13511,3777,2,1,0,0,1,0.5,0,0,0.5,0.5,0.279549996299312
"65042",1999,12,0,0,48965,0,3,0,0,0,3,0,0,0,1,0,0
"65042",2001,12,0,0,58418,0,4,0,0,0,4,0,0,0,1,0,0
"65042",2003,7,0,0,35886,0,3,0,0,0,3,0,0,0,1,0,0
"65042",2005,10,0,0,82199,0,4,0,0,0,4,0,0,0,1,0,0
"65042",2007,9,0,0,46414,0,3,0,0,0,3,0,0,0,1,0,0
"65042",2009,15,0,0,75961,0,4,0,0,0,4,0,0,0,1,0,0
"65042",2011,11,2,2,46989,6498,3,0,0,0,3,0,0,0,1,0.666666666666667,0.138287684351657
"65042",2013,9,0,0,55660,0,4,0,0,0,4,0,0,0,1,0,0
"65042",2016,10,1,1,106681,11335,3,0,0,0,3,0,0,0,1,0.333333333333333,0.106251347475183
"65042",2018,15,3,2,21964,2343,4,1,0,0,3,0.25,0,0,0.75,0.5,0.106674558368239
"65070",1999,3,0,0,9252,0,2,0,0,0,2,0,0,0,1,0,0
"65070",2001,5,0,0,17254,0,4,0,0,0,4,0,0,0,1,0,0
"65070",2003,3,0,0,7911,0,2,0,0,0,2,0,0,0,1,0,0
"65070",2005,6,0,0,23856,0,3,0,0,0,3,0,0,0,1,0,0
"65070",2007,4,0,0,9032,0,2,0,0,0,1,0,0,0,0.5,0,0
"65070",2009,3,0,0,12813,0,3,0,0,0,3,0,0,0,1,0,0
"65070",2011,3,0,0,10363,0,2,0,0,0,2,0,0,0,1,0,0
"65070",2013,6,1,1,13042,672,3,0,0,0,3,0,0,0,1,0.333333333333333,0.0515258395951541
"65070",2015,2,0,0,10508,0,2,0,0,0,2,0,0,0,1,0,0
"65070",2018,5,0,0,35829,0,3,0,0,0,3,0,0,0,1,0,0
"65084",1998,15,0,0,43807,0,3,0,0,0,3,0,0,0,1,0,0
"65084",2000,9,0,0,36358,0,2,0,0,0,2,0,0,0,1,0,0
"65084",2002,6,0,0,38156,0,3,0,0,0,3,0,0,0,1,0,0
"65084",2004,3,0,0,38473,0,2,0,0,0,2,0,0,0,1,0,0
"65084",2005,6,0,0,16755,0,1,0,0,0,1,0,0,0,1,0,0
"65084",2006,7,0,0,45653,0,3,0,0,0,3,0,0,0,1,0,0
"65084",2008,9,0,0,49299,0,2,0,0,0,2,0,0,0,1,0,0
"65084",2010,9,0,0,58465,0,3,0,0,0,3,0,0,0,1,0,0
"65084",2012,6,0,0,47008,0,2,0,0,0,2,0,0,0,1,0,0
"65084",2014,7,0,0,42438,0,3,0,0,0,3,0,0,0,1,0,0
"65084",2016,5,0,0,49610,0,2,0,0,0,2,0,0,0,1,0,0
"65084",2018,12,0,0,74555,0,3,0,0,0,3,0,0,0,1,0,0
"65084",2019,5,0,0,15026,0,1,0,0,0,1,0,0,0,1,0,0
"65112",2000,2,0,0,92,0,2,0,0,0,2,0,0,0,1,0,0
"65112",2006,4,0,0,140,0,2,0,0,0,2,0,0,0,1,0,0
"65112",2008,2,0,0,121,0,2,0,0,0,2,0,0,0,1,0,0
"65112",2010,2,0,0,128,0,2,0,0,0,2,0,0,0,1,0,0
"65112",2014,2,0,0,104,0,2,0,0,0,2,0,0,0,1,0,0
"65112",2018,4,1,1,210,33,2,0,0,0,2,0,0,0,1,0.5,0.157142857142857
"66000",1998,11,2,1,84869,11326,4,1,0,0,3,0.25,0,0,0.75,0.25,0.13345273303562
"66000",2000,20,1,0,124447,1438,4,0,0,0,4,0,0,0,1,0,0.0115551198502174
"66000",2001,10,1,0,19036,1494,2,1,0,0,1,0.5,0,0,0.5,0,0.0784828745534776
"66000",2002,17,1,0,43553,971,4,1,0,0,3,0.25,0,0,0.75,0,0.0222946754528965
"66000",2004,3,0,0,41232,0,4,0,0,0,4,0,0,0,1,0,0
"66000",2005,28,5,2,77891,23327,3,1,0,0,2,0.333333333333333,0,0,0.666666666666667,0.666666666666667,0.299482610314414
"66000",2006,14,5,3,117094,32063,6,2,0,0,4,0.333333333333333,0,0,0.666666666666667,0.5,0.27382274070405
"66000",2008,13,1,0,87251,9288,4,1,0,0,3,0.25,0,0,0.75,0,0.106451501988516
"66000",2010,12,4,0,40581,8893,4,1,0,0,3,0.25,0,0,0.75,0,0.219141962987605
"66000",2012,14,2,2,182851,28379,6,1,0,0,5,0.166666666666667,0,0,0.833333333333333,0.333333333333333,0.155202870096417
"66000",2013,11,2,2,25534,1705,3,0,0,0,3,0,0,0,1,0.666666666666667,0.0667737134800658
"66000",2014,5,0,0,21774,0,4,1,0,0,3,0.25,0,0,0.75,0,0
"66000",2016,9,4,0,59830,21527,5,1,0,0,4,0.2,0,0,0.8,0,0.359802774527829
"66000",2018,29,6,3,260049,46122,8,2,0,0,6,0.25,0,0,0.75,0.375,0.177358882364477
"66070",2005,4,0,0,6016,0,2,0,0,0,2,0,0,0,1,0,0
"66070",2007,4,0,0,5848,0,2,0,0,0,1,0,0,0,0.5,0,0
"66070",2009,5,0,0,4945,0,2,0,0,0,2,0,0,0,1,0,0
"66070",2011,3,0,0,5839,0,2,0,0,0,1,0,0,0,0.5,0,0
"66070",2013,2,0,0,4176,0,2,0,0,0,2,0,0,0,1,0,0
"66070",2015,5,0,0,5347,0,2,0,0,0,1,0,0,0,0.5,0,0
"66070",2017,5,1,1,6869,763,2,0,0,0,2,0,0,0,1,0.5,0.111078759644781
"66140",2002,101,38,14,165960,61397,14,6,0,0,8,0.428571428571429,0,0,0.571428571428571,1,0.369950590503736
"66140",2005,6,6,2,4219,4219,2,2,0,0,0,1,0,0,0,1,1
"66140",2007,6,5,3,3663,3341,3,3,0,0,0,1,0,0,0,1,0.912093912093912
"66140",2009,5,5,2,1934,1934,2,2,0,0,0,1,0,0,0,1,1
"66140",2011,4,4,3,1566,1566,3,3,0,0,0,1,0,0,0,1,1
"66140",2012,7,7,2,10012,10012,2,2,0,0,0,1,0,0,0,1,1
"66140",2015,6,6,3,2972,2972,3,3,0,0,0,1,0,0,0,1,1
"66140",2017,6,5,2,2789,2521,2,2,0,0,0,1,0,0,0,1,0.903908210828254
"66140",2018,6,6,3,11147,11147,3,3,0,0,0,1,0,0,0,1,1
"67042",2005,4,2,2,5185,2256,3,1,1,0,1,0.333333333333333,0.333333333333333,0,0.333333333333333,0.666666666666667,0.435101253616201
"67042",2009,4,2,2,6204,3122,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0,0.666666666666667,0.503223726627982
"67042",2011,4,1,1,5211,1341,2,1,0,0,1,0.5,0,0,0.5,0.5,0.2573402417962
"67042",2013,5,2,2,8419,3175,3,0,3,0,0,0,1,0,0,0.666666666666667,0.377123173773607
"67042",2015,3,1,1,3685,1079,2,0,0,0,2,0,0,0,1,0.5,0.29280868385346
"67042",2017,7,2,2,9491,3048,3,1,2,0,0,0.333333333333333,0.666666666666667,0,0,0.666666666666667,0.321146349172901
"67056",1998,3,3,2,5681,5681,2,2,0,0,0,1,0,0,0,1,1
"67056",2000,11,8,4,15150,11014,4,4,0,0,0,1,0,0,0,1,0.726996699669967
"67056",2002,4,4,2,5321,5321,2,2,0,0,0,1,0,0,0,1,1
"67056",2004,6,5,3,11441,9822,3,2,0,0,1,0.666666666666667,0,0,0.333333333333333,1,0.858491390612709
"67056",2008,6,5,3,15544,14083,3,3,0,0,0,1,0,0,0,1,0.906008749356665
"67056",2010,7,4,2,11375,4366,3,1,0,0,2,0.333333333333333,0,0,0.666666666666667,0.666666666666667,0.383824175824176
"67056",2012,4,4,2,2900,2900,2,2,0,0,0,1,0,0,0,1,1
"67056",2014,4,3,2,1588,1380,2,2,0,0,0,1,0,0,0,1,0.869017632241814
"67056",2016,4,4,2,3423,3423,2,2,0,0,0,1,0,0,0,1,1
"67056",2018,5,4,2,2425,2052,2,2,0,0,0,1,0,0,0,1,0.846185567010309
"67112",1999,8,0,0,7646,0,3,0,0,0,3,0,0,0,1,0,0
"67112",2002,4,0,0,6754,0,2,0,0,0,2,0,0,0,1,0,0
"67112",2004,7,0,0,17849,0,3,0,0,0,3,0,0,0,1,0,0
"67112",2006,7,0,0,9138,0,2,0,0,0,2,0,0,0,1,0,0
"67112",2008,3,0,0,14835,0,3,0,0,0,3,0,0,0,1,0,0
"67112",2010,16,1,1,23791,1398,4,1,0,0,3,0.25,0,0,0.75,0.25,0.0587617166155269
"67112",2012,8,2,2,19953,5195,3,1,0,0,2,0.333333333333333,0,0,0.666666666666667,0.666666666666667,0.260361850348319
"67112",2014,5,1,1,8496,1955,2,1,0,0,1,0.5,0,0,0.5,0.5,0.230108286252354
"67112",2016,5,1,1,21296,5110,3,1,0,0,2,0.333333333333333,0,0,0.666666666666667,0.333333333333333,0.239951164537941
"67112",2018,6,2,2,13756,5977,2,2,0,0,0,1,0,0,0,1,0.434501308519919
"67126",1998,4,3,2,325,275,2,2,0,0,0,1,0,0,0,1,0.846153846153846
"67126",2002,12,9,5,15896,13067,5,5,0,0,0,1,0,0,0,1,0.822030699547056
"67126",2004,6,5,3,604,444,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0,1,0.735099337748344
"67126",2008,6,5,3,845,633,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0,1,0.749112426035503
"67126",2010,2,2,2,305,305,2,2,0,0,0,1,0,0,0,1,1
"67126",2014,4,4,2,476,476,2,2,0,0,0,1,0,0,0,1,1
"67126",2016,6,5,3,1381,1105,3,2,1,0,0,0.666666666666667,0.333333333333333,0,0,1,0.800144822592324
"67126",2018,6,6,2,669,669,2,2,0,0,0,1,0,0,0,1,1
"68000",1998,9,2,0,20365,4065,5,2,1,0,2,0.4,0.2,0,0.4,0,0.199607169162779
"68000",2000,19,8,0,66653,16389,5,0,0,0,5,0,0,0,1,0,0.245885406508334
"68000",2001,4,2,1,4140,2363,1,1,0,0,0,1,0,0,0,1,0.570772946859903
"68000",2002,5,1,0,7212,821,5,2,0,0,3,0.4,0,0,0.6,0,0.113838047698281
"68000",2004,4,1,0,17134,8327,5,0,0,0,5,0,0,0,1,0,0.485992762927513
"68000",2005,8,3,0,7490,1342,1,0,1,0,0,0,1,0,0,0,0.179172229639519
"68000",2006,8,3,0,8409,3465,6,1,1,0,4,0.166666666666667,0.166666666666667,0,0.666666666666667,0,0.412058508740635
"68000",2007,8,2,0,9522,706,2,0,1,0,1,0,0.5,0,0.5,0,0.0741440873766016
"68000",2008,14,2,0,25508,4750,5,1,2,0,2,0.2,0.4,0,0.4,0,0.186216089070096
"68000",2010,15,7,0,36328,17866,5,2,1,0,2,0.4,0.2,0,0.4,0,0.491796961021801
"68000",2012,21,3,2,140774,28183,7,2,2,0,3,0.285714285714286,0.285714285714286,0,0.428571428571429,0.285714285714286,0.200200321082018
"68000",2014,17,3,0,31817,6313,5,3,1,0,1,0.6,0.2,0,0.2,0,0.198415941163529
"68000",2015,10,2,0,10191,2822,1,0,1,0,0,0,1,0,0,0,0.276910999901874
"68000",2016,17,5,0,62291,19592,5,2,1,0,2,0.4,0.2,0,0.4,0,0.314523767478448
"68000",2018,13,4,0,31982,8830,5,3,0,0,2,0.6,0,0,0.4,0,0.276092802201238
"68014",1998,4,0,0,1194,0,3,0,0,0,3,0,0,0,1,0,0
"68014",2000,6,2,1,1068,188,1,0,0,0,1,0,0,0,1,1,0.176029962546816
"68014",2002,5,2,2,1189,473,3,1,0,0,2,0.333333333333333,0,0,0.666666666666667,0.666666666666667,0.397813288477712
"68014",2004,6,2,2,1177,149,2,0,0,0,2,0,0,0,1,1,0.126593033135089
"68014",2006,5,1,1,1242,220,3,0,0,0,3,0,0,0,1,0.333333333333333,0.177133655394525
"68014",2008,4,1,1,1096,248,2,0,0,0,2,0,0,0,1,0.5,0.226277372262774
"68014",2010,4,1,1,1198,363,3,1,0,0,2,0.333333333333333,0,0,0.666666666666667,0.333333333333333,0.303005008347245
"68014",2012,3,0,0,1018,0,2,0,0,0,2,0,0,0,1,0,0
"68014",2014,5,1,1,1121,149,3,0,0,0,3,0,0,0,1,0.333333333333333,0.132917038358608
"68014",2016,4,0,0,1224,0,2,0,0,0,2,0,0,0,1,0,0
"68014",2018,4,1,1,1309,388,3,1,0,0,2,0.333333333333333,0,0,0.666666666666667,0.333333333333333,0.296409472880061
"68028",2000,6,0,0,26391,0,3,0,0,0,3,0,0,0,1,0,0
"68028",2002,10,1,1,32064,4580,4,1,0,0,3,0.25,0,0,0.75,0.25,0.142839321357285
"68028",2006,10,0,0,24798,0,3,0,0,0,3,0,0,0,1,0,0
"68028",2008,6,3,2,22639,8725,2,0,0,0,2,0,0,0,1,1,0.385396881487698
"68028",2010,9,1,1,29292,1750,3,0,0,0,3,0,0,0,1,0.333333333333333,0.0597432746142291
"68028",2012,6,0,0,23333,0,2,0,0,0,2,0,0,0,1,0,0
"68028",2014,9,0,0,24293,0,3,0,0,0,3,0,0,0,1,0,0
"68028",2016,8,2,1,6232,1640,2,1,0,0,1,0.5,0,0,0.5,0.5,0.263157894736842
"68028",2018,9,1,1,7860,619,3,0,0,0,3,0,0,0,1,0.333333333333333,0.0787531806615776
"68084",1998,9,2,2,42290,9774,3,1,0,0,1,0.333333333333333,0,0,0.333333333333333,0.666666666666667,0.231118467722866
"68084",2000,8,1,1,64823,4563,3,0,0,1,1,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.0703916819647347
"68084",2002,4,1,1,37885,5050,3,0,0,0,2,0,0,0,0.666666666666667,0.333333333333333,0.133298139105187
"68084",2004,8,0,0,73527,0,3,0,0,1,0,0,0,0.333333333333333,0,0,0
"68084",2005,2,0,0,13369,0,1,0,0,0,1,0,0,0,1,0,0
"68084",2006,3,0,0,13016,0,3,0,0,0,3,0,0,0,1,0,0
"68084",2008,3,0,0,10530,0,3,0,0,0,1,0,0,0,0.333333333333333,0,0
"68084",2010,5,1,1,56603,9215,3,0,0,0,3,0,0,0,1,0.333333333333333,0.162800558274296
"68084",2012,9,1,1,71497,10517,3,0,1,0,0,0,0.333333333333333,0,0,0.333333333333333,0.147097080996405
"68084",2014,10,2,2,44159,12448,3,1,0,1,1,0.333333333333333,0,0.333333333333333,0.333333333333333,0.666666666666667,0.281890441359632
"68084",2016,4,1,1,68997,12020,3,0,1,0,2,0,0.333333333333333,0,0.666666666666667,0.333333333333333,0.174210472919112
"68084",2018,7,3,3,70978,32074,3,2,0,0,1,0.666666666666667,0,0,0.333333333333333,1,0.451886500042267
"68154",1998,3,0,0,20158,0,2,0,0,0,2,0,0,0,1,0,0
"68154",2000,6,0,0,28483,0,2,0,0,0,2,0,0,0,1,0,0
"68154",2002,4,0,0,21846,0,2,0,0,0,2,0,0,0,1,0,0
"68154",2004,7,0,0,34731,0,2,0,0,0,2,0,0,0,1,0,0
"68154",2006,4,0,0,21007,0,1,0,0,0,1,0,0,0,1,0,0
"68154",2008,6,1,1,33535,1827,2,0,0,0,2,0,0,0,1,0.5,0.0544803936186074
"68154",2010,6,1,1,24219,1561,2,0,0,0,2,0,0,0,1,0.5,0.0644535282216442
"68154",2012,5,0,0,29065,0,2,0,0,0,2,0,0,0,1,0,0
"68154",2014,5,1,1,19830,944,2,0,0,0,2,0,0,0,1,0.5,0.0476046394351992
"68154",2016,6,2,2,35467,11383,2,1,0,0,1,0.5,0,0,0.5,1,0.320946231708349
"68154",2018,7,0,0,33973,0,2,0,0,0,2,0,0,0,1,0,0
"68196",1998,6,0,0,19909,0,2,0,0,0,2,0,0,0,1,0,0
"68196",2000,6,0,0,27494,0,2,0,0,0,2,0,0,0,1,0,0
"68196",2002,7,0,0,21368,0,2,0,0,0,2,0,0,0,1,0,0
"68196",2004,7,0,0,36624,0,2,0,0,0,2,0,0,0,1,0,0
