GEO.id,GEO.id2,GEO.display-label,D001,D002,D003
Id,Id2,Geography,Total:,Occupied,Vacant
1500000US060371173023,060371173023,"Block Group 3, Census Tract 1173.02, Los Angeles County, California",434,417,17
1500000US060371173024,060371173024,"Block Group 4, Census Tract 1173.02, Los Angeles County, California",609,588,21
1500000US060371173031,060371173031,"Block Group 1, Census Tract 1173.03, Los Angeles County, California",726,717,9
1500000US060371173032,060371173032,"Block Group 2, Census Tract 1173.03, Los Angeles County, California",312,302,10
1500000US060371174041,060371174041,"Block Group 1, Census Tract 1174.04, Los Angeles County, California",344,337,7
1500000US060371174042,060371174042,"Block Group 2, Census Tract 1174.04, Los Angeles County, California",295,286,9
1500000US060371174043,060371174043,"Block Group 3, Census Tract 1174.04, Los Angeles County, California",696,665,31
1500000US060371174051,060371174051,"Block Group 1, Census Tract 1174.05, Los Angeles County, California",854,781,73
1500000US060371174071,060371174071,"Block Group 1, Census Tract 1174.07, Los Angeles County, California",896,841,55
1500000US060371174081,060371174081,"Block Group 1, Census Tract 1174.08, Los Angeles County, California",868,813,55
1500000US060371175101,060371175101,"Block Group 1, Census Tract 1175.10, Los Angeles County, California",1013,972,41
1500000US060371175201,060371175201,"Block Group 1, Census Tract 1175.20, Los Angeles County, California",999,910,89
1500000US060371175301,060371175301,"Block Group 1, Census Tract 1175.30, Los Angeles County, California",670,636,34
1500000US060371175302,060371175302,"Block Group 2, Census Tract 1175.30, Los Angeles County, California",895,842,53
1500000US060371190011,060371190011,"Block Group 1, Census Tract 1190.01, Los Angeles County, California",476,456,20
1500000US060371190012,060371190012,"Block Group 2, Census Tract 1190.01, Los Angeles County, California",209,192,17
1500000US060371190013,060371190013,"Block Group 3, Census Tract 1190.01, Los Angeles County, California",312,299,13
1500000US060371190021,060371190021,"Block Group 1, Census Tract 1190.02, Los Angeles County, California",273,259,14
1500000US060371190022,060371190022,"Block Group 2, Census Tract 1190.02, Los Angeles County, California",324,312,12
1500000US060371190023,060371190023,"Block Group 3, Census Tract 1190.02, Los Angeles County, California",269,253,16
1500000US060371190024,060371190024,"Block Group 4, Census Tract 1190.02, Los Angeles County, California",480,441,39
1500000US060371190025,060371190025,"Block Group 5, Census Tract 1190.02, Los Angeles County, California",333,315,18
1500000US060371192011,060371192011,"Block Group 1, Census Tract 1192.01, Los Angeles County, California",253,248,5
1500000US060371192012,060371192012,"Block Group 2, Census Tract 1192.01, Los Angeles County, California",268,261,7
1500000US060371192013,060371192013,"Block Group 3, Census Tract 1192.01, Los Angeles County, California",394,373,21
1500000US060371192021,060371192021,"Block Group 1, Census Tract 1192.02, Los Angeles County, California",275,266,9
1500000US060371192022,060371192022,"Block Group 2, Census Tract 1192.02, Los Angeles County, California",217,206,11
1500000US060371192023,060371192023,"Block Group 3, Census Tract 1192.02, Los Angeles County, California",317,308,9
1500000US060371192024,060371192024,"Block Group 4, Census Tract 1192.02, Los Angeles County, California",277,260,17
1500000US060371193101,060371193101,"Block Group 1, Census Tract 1193.10, Los Angeles County, California",757,710,47
1500000US060371193102,060371193102,"Block Group 2, Census Tract 1193.10, Los Angeles County, California",393,380,13
1500000US060371193201,060371193201,"Block Group 1, Census Tract 1193.20, Los Angeles County, California",1183,1119,64
1500000US060371193401,060371193401,"Block Group 1, Census Tract 1193.40, Los Angeles County, California",982,923,59
1500000US060371193411,060371193411,"Block Group 1, Census Tract 1193.41, Los Angeles County, California",797,766,31
1500000US060371193421,060371193421,"Block Group 1, Census Tract 1193.42, Los Angeles County, California",742,714,28
1500000US060371194001,060371194001,"Block Group 1, Census Tract 1194, Los Angeles County, California",183,172,11
1500000US060371194002,060371194002,"Block Group 2, Census Tract 1194, Los Angeles County, California",299,286,13
1500000US060371194003,060371194003,"Block Group 3, Census Tract 1194, Los Angeles County, California",308,299,9
1500000US060371194004,060371194004,"Block Group 4, Census Tract 1194, Los Angeles County, California",343,331,12
1500000US060371197001,060371197001,"Block Group 1, Census Tract 1197, Los Angeles County, California",495,481,14
1500000US060371197002,060371197002,"Block Group 2, Census Tract 1197, Los Angeles County, California",418,405,13
1500000US060371197003,060371197003,"Block Group 3, Census Tract 1197, Los Angeles County, California",415,408,7
1500000US060371198001,060371198001,"Block Group 1, Census Tract 1198, Los Angeles County, California",273,262,11
1500000US060371198002,060371198002,"Block Group 2, Census Tract 1198, Los Angeles County, California",305,297,8
1500000US060371198003,060371198003,"Block Group 3, Census Tract 1198, Los Angeles County, California",243,235,8
1500000US060371198004,060371198004,"Block Group 4, Census Tract 1198, Los Angeles County, California",370,362,8
1500000US060371198005,060371198005,"Block Group 5, Census Tract 1198, Los Angeles County, California",246,237,9
1500000US060371199001,060371199001,"Block Group 1, Census Tract 1199, Los Angeles County, California",367,353,14
1500000US060371199002,060371199002,"Block Group 2, Census Tract 1199, Los Angeles County, California",454,444,10
1500000US060371199003,060371199003,"Block Group 3, Census Tract 1199, Los Angeles County, California",199,196,3
1500000US060371199004,060371199004,"Block Group 4, Census Tract 1199, Los Angeles County, California",205,197,8
1500000US060371200101,060371200101,"Block Group 1, Census Tract 1200.10, Los Angeles County, California",375,360,15
1500000US060371200102,060371200102,"Block Group 2, Census Tract 1200.10, Los Angeles County, California",321,311,10
1500000US060371200201,060371200201,"Block Group 1, Census Tract 1200.20, Los Angeles County, California",622,580,42
1500000US060371200202,060371200202,"Block Group 2, Census Tract 1200.20, Los Angeles County, California",498,460,38
1500000US060371200301,060371200301,"Block Group 1, Census Tract 1200.30, Los Angeles County, California",666,609,57
1500000US060371201031,060371201031,"Block Group 1, Census Tract 1201.03, Los Angeles County, California",865,794,71
1500000US060371201041,060371201041,"Block Group 1, Census Tract 1201.04, Los Angeles County, California",764,726,38
1500000US060371201051,060371201051,"Block Group 1, Census Tract 1201.05, Los Angeles County, California",548,522,26
1500000US060371201052,060371201052,"Block Group 2, Census Tract 1201.05, Los Angeles County, California",316,308,8
1500000US060371201061,060371201061,"Block Group 1, Census Tract 1201.06, Los Angeles County, California",1197,1118,79
1500000US060371201071,060371201071,"Block Group 1, Census Tract 1201.07, Los Angeles County, California",1046,973,73
1500000US060371201081,060371201081,"Block Group 1, Census Tract 1201.08, Los Angeles County, California",603,555,48
1500000US060371201082,060371201082,"Block Group 2, Census Tract 1201.08, Los Angeles County, California",699,663,36
1500000US060371203001,060371203001,"Block Group 1, Census Tract 1203, Los Angeles County, California",269,260,9
1500000US060371203002,060371203002,"Block Group 2, Census Tract 1203, Los Angeles County, California",364,351,13
1500000US060371203003,060371203003,"Block Group 3, Census Tract 1203, Los Angeles County, California",336,317,19
1500000US060371203004,060371203004,"Block Group 4, Census Tract 1203, Los Angeles County, California",494,476,18
1500000US060371204001,060371204001,"Block Group 1, Census Tract 1204, Los Angeles County, California",1070,1024,46
1500000US060371204002,060371204002,"Block Group 2, Census Tract 1204, Los Angeles County, California",185,180,5
1500000US060371204003,060371204003,"Block Group 3, Census Tract 1204, Los Angeles County, California",278,264,14
1500000US060371204004,060371204004,"Block Group 4, Census Tract 1204, Los Angeles County, California",489,478,11
1500000US060371210101,060371210101,"Block Group 1, Census Tract 1210.10, Los Angeles County, California",263,254,9
1500000US060371210102,060371210102,"Block Group 2, Census Tract 1210.10, Los Angeles County, California",425,410,15
1500000US060371210103,060371210103,"Block Group 3, Census Tract 1210.10, Los Angeles County, California",294,283,11
1500000US060371210104,060371210104,"Block Group 4, Census Tract 1210.10, Los Angeles County, California",319,309,10
1500000US060371210201,060371210201,"Block Group 1, Census Tract 1210.20, Los Angeles County, California",203,199,4
1500000US060371210202,060371210202,"Block Group 2, Census Tract 1210.20, Los Angeles County, California",526,505,21
1500000US060371210203,060371210203,"Block Group 3, Census Tract 1210.20, Los Angeles County, California",317,290,27
1500000US060371211011,060371211011,"Block Group 1, Census Tract 1211.01, Los Angeles County, California",362,349,13
1500000US060371211012,060371211012,"Block Group 2, Census Tract 1211.01, Los Angeles County, California",594,550,44
1500000US060371211021,060371211021,"Block Group 1, Census Tract 1211.02, Los Angeles County, California",272,251,21
1500000US060371211022,060371211022,"Block Group 2, Census Tract 1211.02, Los Angeles County, California",262,241,21
1500000US060371211023,060371211023,"Block Group 3, Census Tract 1211.02, Los Angeles County, California",295,284,11
1500000US060371212101,060371212101,"Block Group 1, Census Tract 1212.10, Los Angeles County, California",539,507,32
1500000US060371212102,060371212102,"Block Group 2, Census Tract 1212.10, Los Angeles County, California",260,252,8
1500000US060371212211,060371212211,"Block Group 1, Census Tract 1212.21, Los Angeles County, California",183,174,9
1500000US060371212212,060371212212,"Block Group 2, Census Tract 1212.21, Los Angeles County, California",381,362,19
1500000US060371212221,060371212221,"Block Group 1, Census Tract 1212.22, Los Angeles County, California",780,731,49
1500000US060371212222,060371212222,"Block Group 2, Census Tract 1212.22, Los Angeles County, California",190,183,7
1500000US060371212223,060371212223,"Block Group 3, Census Tract 1212.22, Los Angeles County, California",300,284,16
1500000US060371216001,060371216001,"Block Group 1, Census Tract 1216, Los Angeles County, California",572,557,15
1500000US060371216002,060371216002,"Block Group 2, Census Tract 1216, Los Angeles County, California",279,270,9
1500000US060371218011,060371218011,"Block Group 1, Census Tract 1218.01, Los Angeles County, California",894,794,100
1500000US060371218012,060371218012,"Block Group 2, Census Tract 1218.01, Los Angeles County, California",321,307,14
1500000US060371218021,060371218021,"Block Group 1, Census Tract 1218.02, Los Angeles County, California",257,246,11
1500000US060371218022,060371218022,"Block Group 2, Census Tract 1218.02, Los Angeles County, California",313,306,7
1500000US060371218023,060371218023,"Block Group 3, Census Tract 1218.02, Los Angeles County, California",166,156,10
1500000US060371219001,060371219001,"Block Group 1, Census Tract 1219, Los Angeles County, California",490,452,38
1500000US060371219002,060371219002,"Block Group 2, Census Tract 1219, Los Angeles County, California",346,329,17
1500000US060371219003,060371219003,"Block Group 3, Census Tract 1219, Los Angeles County, California",236,221,15
1500000US060371220001,060371220001,"Block Group 1, Census Tract 1220, Los Angeles County, California",607,587,20
1500000US060371220002,060371220002,"Block Group 2, Census Tract 1220, Los Angeles County, California",626,584,42
1500000US060371220003,060371220003,"Block Group 3, Census Tract 1220, Los Angeles County, California",305,292,13
