GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Occupied,Margin of Error; Total: - Occupied,Estimate; Total: - Vacant,Margin of Error; Total: - Vacant
1500000US060371097003,060371097003,"Block Group 3, Census Tract 1097, Los Angeles County, California",232,48,232,48,0,12
1500000US060371098001,060371098001,"Block Group 1, Census Tract 1098, Los Angeles County, California",404,70,404,70,0,12
1500000US060371098002,060371098002,"Block Group 2, Census Tract 1098, Los Angeles County, California",289,70,289,70,0,12
1500000US060371098003,060371098003,"Block Group 3, Census Tract 1098, Los Angeles County, California",410,76,410,76,0,12
1500000US060371098004,060371098004,"Block Group 4, Census Tract 1098, Los Angeles County, California",365,70,356,71,9,14
1500000US060371111001,060371111001,"Block Group 1, Census Tract 1111, Los Angeles County, California",505,63,505,63,0,12
1500000US060371111002,060371111002,"Block Group 2, Census Tract 1111, Los Angeles County, California",456,64,456,64,0,12
1500000US060371112011,060371112011,"Block Group 1, Census Tract 1112.01, Los Angeles County, California",303,53,284,53,19,21
1500000US060371112012,060371112012,"Block Group 2, Census Tract 1112.01, Los Angeles County, California",525,68,498,69,27,29
1500000US060371112013,060371112013,"Block Group 3, Census Tract 1112.01, Los Angeles County, California",301,59,301,59,0,12
1500000US060371112021,060371112021,"Block Group 1, Census Tract 1112.02, Los Angeles County, California",532,92,502,96,30,46
1500000US060371112022,060371112022,"Block Group 2, Census Tract 1112.02, Los Angeles County, California",629,119,555,106,74,70
1500000US060371112023,060371112023,"Block Group 3, Census Tract 1112.02, Los Angeles County, California",806,122,795,123,11,17
1500000US060371112041,060371112041,"Block Group 1, Census Tract 1112.04, Los Angeles County, California",818,85,818,85,0,12
1500000US060371112042,060371112042,"Block Group 2, Census Tract 1112.04, Los Angeles County, California",632,72,632,72,0,12
1500000US060371112043,060371112043,"Block Group 3, Census Tract 1112.04, Los Angeles County, California",531,83,492,82,39,50
1500000US060371112051,060371112051,"Block Group 1, Census Tract 1112.05, Los Angeles County, California",549,79,530,86,19,29
1500000US060371112052,060371112052,"Block Group 2, Census Tract 1112.05, Los Angeles County, California",250,81,250,81,0,12
1500000US060371112053,060371112053,"Block Group 3, Census Tract 1112.05, Los Angeles County, California",539,91,539,91,0,12
1500000US060371112061,060371112061,"Block Group 1, Census Tract 1112.06, Los Angeles County, California",429,97,429,97,0,12
1500000US060371112062,060371112062,"Block Group 2, Census Tract 1112.06, Los Angeles County, California",220,75,208,71,12,18
1500000US060371112063,060371112063,"Block Group 3, Census Tract 1112.06, Los Angeles County, California",189,53,189,53,0,12
1500000US060371112064,060371112064,"Block Group 4, Census Tract 1112.06, Los Angeles County, California",279,76,274,78,5,9
1500000US060371112065,060371112065,"Block Group 5, Census Tract 1112.06, Los Angeles County, California",396,103,396,103,0,12
1500000US060371113011,060371113011,"Block Group 1, Census Tract 1113.01, Los Angeles County, California",493,146,439,132,54,83
1500000US060371113012,060371113012,"Block Group 2, Census Tract 1113.01, Los Angeles County, California",765,184,765,184,0,12
1500000US060371113013,060371113013,"Block Group 3, Census Tract 1113.01, Los Angeles County, California",1003,201,963,190,40,63
1500000US060371113014,060371113014,"Block Group 4, Census Tract 1113.01, Los Angeles County, California",602,119,602,119,0,12
1500000US060371113021,060371113021,"Block Group 1, Census Tract 1113.02, Los Angeles County, California",598,91,591,91,7,10
