"GEO_ID","NAME","B25026_001E","B25026_001M","B25026_002E","B25026_002M","B25026_003E","B25026_003M","B25026_004E","B25026_004M","B25026_005E","B25026_005M","B25026_006E","B25026_006M","B25026_007E","B25026_007M","B25026_008E","B25026_008M","B25026_009E","B25026_009M","B25026_010E","B25026_010M","B25026_011E","B25026_011M","B25026_012E","B25026_012M","B25026_013E","B25026_013M","B25026_014E","B25026_014M","B25026_015E","B25026_015M"
"id","Geographic Area Name","Estimate!!Total population in occupied housing units","Margin of Error!!Total population in occupied housing units","Estimate!!Total population in occupied housing units!!Owner occupied","Margin of Error!!Total population in occupied housing units!!Owner occupied","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 2017 or later","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 2017 or later","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 2015 to 2016","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 2015 to 2016","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 2010 to 2014","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 2010 to 2014","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 2000 to 2009","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 2000 to 2009","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 1990 to 1999","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 1990 to 1999","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 1989 or earlier","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 1989 or earlier","Estimate!!Total population in occupied housing units!!Renter occupied","Margin of Error!!Total population in occupied housing units!!Renter occupied","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 2017 or later","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 2017 or later","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 2015 to 2016","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 2015 to 2016","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 2010 to 2014","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 2010 to 2014","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 2000 to 2009","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 2000 to 2009","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 1990 to 1999","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 1990 to 1999","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 1989 or earlier","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 1989 or earlier"
"1600000US0626000","Fremont city, California","231483","281","143726","2630","2779","621","7885","1016","35028","2160","45425","2132","28320","1890","24289","1618","87757","2604","8069","1431","19007","1841","46779","2597","10908","1680","2020","587","974","395"
"1600000US0603190","Auberry CDP, California","2412","402","2141","376","149","172","46","60","339","216","996","425","217","121","394","213","271","132","0","12","89","104","172","121","10","15","0","12","0","12"
"1600000US0673794","Squaw Valley CDP, California","3445","505","2943","518","67","113","226","237","337","325","1344","459","495","270","474","210","502","470","223","408","113","155","109","156","0","12","30","48","27","44"
"1600000US0603344","Avocado Heights CDP, California","15784","793","11922","899","41","67","263","206","1452","456","3413","762","2581","556","4172","698","3862","744","347","231","262","202","1000","499","2013","634","186","176","54","59"
"1600000US0604982","Bellflower city, California","76830","179","32067","1490","376","320","1927","679","6862","977","11172","1320","6326","922","5404","740","44763","1473","2453","694","6195","972","22848","1542","10111","1370","2632","546","524","180"
"1600000US0609598","Calabasas city, California","24069","39","16584","834","511","258","1334","541","3265","654","5107","795","3622","574","2745","650","7485","832","759","451","2152","603","3578","790","802","408","151","166","43","52"
"1600000US0678666","Tiburon town, California","9119","27","6724","444","57","92","611","310","1947","482","2000","461","967","342","1142","294","2395","444","219","137","290","178","1263","381","329","162","275","191","19","31"
"1600000US0658870","Prunedale CDP, California","19555","1391","14727","1303","161","131","1086","785","2069","680","5348","1094","2524","525","3539","644","4828","1218","227","243","292","164","1852","673","2214","1030","159","129","84","95"
"1600000US0631393","Grover Beach city, California","13501","33","5785","798","96","91","686","395","1693","592","1653","463","1005","325","652","237","7716","801","862","411","1020","406","2866","706","2233","881","735","569","0","19"
"1600000US0634694","Hornbrook CDP, California","215","58","138","47","0","12","6","8","30","19","33","27","29","23","40","31","77","48","23","31","24","32","30","17","0","12","0","12","0","12"
"1600000US0678176","Tennant CDP, California","18","17","18","17","0","12","0","12","0","12","0","12","10","13","8","11","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1600000US0686972","Yuba City city, California","65580","227","33858","1656","1129","476","3306","717","7836","1050","12734","1273","5657","837","3196","523","31722","1616","2187","597","6693","1136","16951","1529","4609","953","986","416","296","167"
"1600000US0643294","Los Altos Hills town, California","8450","57","7698","304","277","224","357","186","1455","367","1942","371","1486","350","2181","293","752","298","193","156","198","143","272","157","78","99","11","16","0","17"
"1600000US0648956","Monte Sereno city, California","3492","22","3357","81","21","29","127","65","961","271","902","265","625","176","721","188","135","76","0","12","48","46","60","54","22","19","0","12","5","7"
"1600000US0670280","Saratoga city, California","30672","129","25971","824","459","242","1039","361","5194","864","7896","881","5259","665","6124","623","4701","808","255","143","828","307","2716","648","623","242","69","71","210","216"
"1600000US0677000","Sunnyvale city, California","151412","217","72122","2130","1917","485","3992","629","15307","1497","24448","1710","13116","1412","13342","981","79290","2112","7497","1121","18172","1652","36504","2247","13574","1512","2820","717","723","247"
"1600000US0616560","Cotati city, California","7453","28","4048","523","80","108","305","141","745","273","1480","377","781","224","657","279","3405","524","193","124","650","272","1628","474","870","391","12","17","52","61"
"1600000US0624960","Forestville CDP, California","3642","333","2544","319","24","37","125","97","504","190","754","286","543","214","594","164","1098","332","45","50","66","61","522","267","250","177","166","185","49","52"
"1600000US0630812","Graton CDP, California","1877","411","1333","353","71","91","40","66","355","229","389","166","267","144","211","197","544","275","0","12","39","62","235","158","237","224","33","52","0","12"
"1600000US0653266","Occidental CDP, California","833","183","721","179","17","30","33","56","74","57","246","141","208","119","143","98","112","63","66","64","16","26","8","14","22","24","0","12","0","12"
"1600000US0616322","Corning city, California","7512","30","3934","799","93","156","240","160","1334","745","1273","500","531","261","463","310","3578","800","59","72","165","151","2638","766","705","396","0","17","11","18"
"1600000US0631260","Gridley city, California","6482","47","3589","522","195","208","454","276","860","379","1258","431","310","166","512","148","2893","516","353","280","655","345","1443","443","343","230","48","52","51","63"
"1600000US0678106","Tehama city, California","445","116","324","94","5","8","12","16","41","32","146","73","90","41","30","20","121","65","4","10","17","29","93","56","6","9","1","2","0","12"
"1600000US0611691","Casa de Oro-Mount Helix CDP, California","19413","1150","14830","837","437","214","1175","389","2657","568","4246","699","2845","637","3470","473","4583","741","614","333","866","442","2509","639","393","211","134","123","67","83"
"1600000US0666000","San Diego city, California","1365390","1584","658071","7702","15081","1424","47741","2369","142362","5081","199937","5210","130423","4051","122527","3646","707319","7726","68737","3899","153216","5054","332342","7930","117337","5126","25369","2016","10318","1381"
"1600000US0607974","Bradley CDP, California","107","57","71","45","0","12","0","12","0","12","30","36","21","13","20","30","36","36","0","12","0","12","28","35","0","12","8","10","0","12"
"1600000US0638520","King City city, California","13770","41","5471","786","0","19","420","263","1749","594","1582","648","1283","577","437","245","8299","782","320","265","1450","565","4178","858","1789","668","372","311","190","196"
"1600000US0664224","Salinas city, California","154924","237","66872","2476","925","329","3021","756","16104","1854","23835","2000","13678","1357","9309","1214","88052","2454","4710","1050","13230","1677","44322","2670","20703","2144","4245","884","842","308"
"1600000US0623182","Fairfield city, California","112212","263","66733","2151","1944","675","5886","1108","16672","1682","23140","2098","10010","1310","9081","966","45479","2155","4502","983","8672","1102","23756","1737","7213","1062","783","279","553","243"
"1600000US0601228","Alpine Village CDP, California","155","62","146","63","0","12","0","12","4","6","36","41","11","13","95","72","9","9","0","12","3","8","4","6","0","12","0","12","2","6"
"1600000US0638646","Kirkwood CDP, California","40","44","6","10","0","12","0","12","0","12","0","12","6","10","0","12","34","43","10","17","0","12","23","40","1","2","0","12","0","12"
"1600000US0668154","San Luis Obispo city, California","45925","209","16920","1112","355","231","1681","424","3855","703","4946","745","3110","550","2973","499","29005","1116","4267","1112","9559","1329","12155","1388","2149","524","711","276","164","83"
"1600000US0621530","Edgewood CDP, California","40","26","25","14","0","12","0","12","9","12","0","12","0","12","16","12","15","21","0","12","0","12","15","21","0","12","0","12","0","12"
"1600000US0629252","Gazelle CDP, California","46","23","29","18","0","12","8","13","0","12","1","3","4","6","16","10","17","15","0","12","0","12","13","15","0","12","2","6","2","3"
"1600000US0644112","Los Gatos town, California","30539","153","21331","697","1020","513","1072","376","5802","705","5307","791","3707","529","4423","608","9208","715","778","329","1732","435","4249","676","1837","437","335","211","277","247"
"1600000US0644378","Loyola CDP, California","3364","315","3185","317","34","51","119","104","869","285","987","245","604","135","572","115","179","81","47","44","0","12","69","57","53","33","0","12","10","15"
"1600000US0673906","Stanford CDP, California","7165","585","2592","434","0","19","41","66","716","368","791","403","479","283","565","200","4573","434","636","244","1063","229","2814","488","60","64","0","19","0","19"
"1600000US0601192","Alpine CDP, California","15032","858","10967","1050","333","269","443","211","2710","605","3846","921","2748","630","887","225","4065","814","790","405","1326","634","1337","458","484","257","69","56","59","64"
"1600000US0610559","Camp Pendleton North CDP, California","5148","1218","0","17","0","17","0","17","0","17","0","17","0","17","0","17","5148","1218","863","561","775","442","3270","1163","240","390","0","17","0","17"
"1600000US0619584","Dorris city, California","868","166","548","120","39","39","23","22","143","82","154","86","64","44","125","43","320","130","0","12","68","61","158","81","34","27","60","69","0","12"
"1600000US0610074","Cambria CDP, California","5720","347","4034","413","66","43","333","164","848","267","1248","236","1054","227","485","213","1686","291","94","112","228","159","841","260","429","171","75","68","19","24"
"1600000US0657414","Pismo Beach city, California","8111","25","5253","560","91","81","438","171","1315","480","1200","321","1519","460","690","222","2858","558","384","186","491","224","1527","380","321","243","135","112","0","17"
"1600000US0680686","Tulelake city, California","838","203","321","118","0","12","39","60","69","79","60","47","50","39","103","44","517","187","141","117","26","33","218","129","129","102","3","4","0","12"
"1600000US0655282","Palo Alto city, California","66522","108","38917","1422","443","207","1720","462","8720","980","11804","1203","7401","1021","8829","693","27605","1441","2999","629","5908","821","12438","1030","5050","733","853","242","357","181"
"1600000US0606560","Biggs city, California","2323","365","1549","312","33","44","141","115","338","191","275","131","322","158","440","196","774","280","112","134","49","75","413","198","173","159","9","14","18","27"
"1600000US0654386","Oroville city, California","17293","365","7624","861","58","60","464","219","1461","519","3088","727","985","247","1568","425","9669","924","435","217","3014","750","4382","858","1531","576","229","115","78","81"
"1600000US0655086","Palermo CDP, California","5544","525","4096","530","55","52","227","184","1118","401","1273","347","733","264","690","193","1448","480","48","73","257","233","753","370","332","270","38","46","20","23"
"1600000US0612734","Charter Oak CDP, California","9692","835","6312","635","22","35","587","479","1581","437","1615","469","1353","333","1154","303","3380","753","437","349","645","334","1645","619","171","72","482","333","0","17"
"1600000US0617498","Cudahy city, California","24014","30","3347","613","71","92","89","109","544","235","1544","402","700","255","399","170","20667","612","733","296","2341","572","8042","882","6940","826","1852","504","759","252"
"1600000US0624477","Florence-Graham CDP, California","64076","1645","24581","1714","267","252","611","284","3869","854","8543","1292","5540","895","5751","892","39495","1942","1923","532","3706","880","16401","1624","11838","1155","3474","868","2153","684"
"1600000US0628168","Gardena city, California","59139","207","29549","1369","694","317","1511","469","4607","815","9556","1194","5119","801","8062","914","29590","1377","1287","475","4059","805","13333","1394","7890","1018","2275","489","746","283"
"1600000US0632548","Hawthorne city, California","86726","168","25319","1469","516","375","1208","406","6153","1101","7186","1042","5441","967","4815","736","61407","1473","3273","586","8216","1253","27666","1789","16875","1487","4506","840","871","301"
"1600000US0633364","Hermosa Beach city, California","19645","36","10049","873","248","178","726","344","2060","535","2982","594","1696","373","2337","390","9596","874","1480","569","2133","641","4146","618","1376","422","382","348","79","61"
"1600000US0656112","Patterson city, California","21758","29","13503","1439","20","33","816","688","4417","1245","5759","1246","1274","657","1217","612","8255","1434","105","109","1107","482","4638","1159","1849","900","556","655","0","23"
"1600000US0678092","Tehachapi city, California","8587","223","5458","688","252","222","357","241","1186","634","2382","777","781","321","500","278","3129","709","706","369","615","504","1013","460","591","465","172","178","32","37"
"1600000US0661068","Riverbank city, California","24033","71","16769","972","187","118","1427","562","4035","849","7283","984","2544","535","1293","287","7264","969","230","170","1432","542","3878","813","1257","657","354","317","113","83"
"1600000US0654092","Orangevale CDP, California","34445","1096","25024","1080","780","314","1342","338","5726","753","7880","808","4534","635","4762","552","9421","1104","856","306","2079","488","4926","937","1239","342","256","170","65","58"
"1600000US0644826","McFarland city, California","13255","169","7280","756","0","19","575","420","1461","600","2951","893","1384","443","909","239","5975","788","632","441","1291","501","2589","579","785","344","563","369","115","67"
"1600000US0686174","Wofford Heights CDP, California","1973","445","1600","452","22","32","106","88","199","181","567","230","633","323","73","61","373","190","0","12","297","174","15","24","61","78","0","12","0","12"
"1600000US0620697","East Hemet CDP, California","20530","981","12004","1064","498","267","1561","452","3504","834","3290","666","1616","431","1535","316","8526","1034","517","293","1910","562","4992","901","679","269","415","325","13","14"
"1600000US0634316","Homeland CDP, California","7310","842","4452","881","400","366","562","502","859","334","1725","534","682","423","224","229","2858","700","78","77","782","439","1335","485","570","309","93","84","0","17"
"1600000US0681708","Valle Vista CDP, California","16872","905","11855","846","306","175","722","263","3341","786","4873","807","1748","408","865","253","5017","879","537","336","1113","478","2637","594","465","257","45","40","220","265"
"1600000US0604415","Bay Point CDP, California","25107","810","13142","1197","309","302","1531","682","3380","939","3785","929","2200","566","1937","409","11965","1268","592","475","808","465","7227","1176","2635","717","524","314","179","193"
"1600000US0617274","Crockett CDP, California","3094","341","1675","355","17","25","88","69","305","137","483","239","314","227","468","126","1419","327","129","92","441","276","480","165","260","160","78","48","31","49"
"1600000US0621796","El Cerrito city, California","25068","72","14662","562","315","197","620","209","2794","400","4265","536","2874","472","3794","443","10406","578","827","294","2131","556","4690","505","2118","350","522","157","118","76"
"1600000US0605108","Belmont city, California","26517","150","17537","816","302","198","1145","509","4003","700","5058","716","3125","576","3904","486","8980","813","972","307","1819","493","4428","826","1296","339","284","187","181","109"
"1600000US0608310","Brisbane city, California","4674","27","3677","392","130","179","239","164","923","369","1432","356","209","144","744","341","997","391","0","12","33","51","627","331","145","173","64","61","128","124"
"1600000US0646870","Menlo Park city, California","32870","270","20464","985","252","176","831","301","4791","633","6571","895","4171","705","3848","471","12406","989","1040","306","2604","579","6070","928","1764","496","484","244","444","310"
"1600000US0647486","Millbrae city, California","22407","101","14876","674","294","163","777","259","2520","451","4903","560","2809","491","3573","427","7531","672","714","232","1322","336","3120","543","1811","423","438","180","126","96"
"1600000US0625338","Foster City city, California","33608","136","19640","943","513","314","1520","400","4212","623","5495","668","4173","553","3727","439","13968","922","2093","515","4107","659","5965","800","1504","390","208","119","91","65"
"1600000US0633633","Highlands-Baywood Park CDP, California","4385","323","3876","344","102","77","55","49","786","265","999","267","922","266","1012","180","509","163","60","66","86","69","259","138","65","54","15","22","24","28"
"1600000US0633798","Hillsborough town, California","11439","23","10689","310","201","165","754","305","2081","450","3432","586","2133","431","2088","266","750","310","0","19","187","154","457","248","77","95","0","19","29","28"
"1600000US0651840","North Fair Oaks CDP, California","14459","788","6523","634","118","132","452","165","1484","513","1368","404","1499","417","1602","552","7936","853","571","489","1078","482","2702","578","3133","883","265","204","187","137"
"1600000US0637400","Johannesburg CDP, California","138","122","30","36","0","12","0","12","8","13","22","35","0","12","0","12","108","136","25","40","83","131","0","12","0","12","0","12","0","12"
"1600000US0648452","Mojave CDP, California","4230","431","1227","308","27","41","28","44","397","207","412","188","84","80","279","103","3003","469","151","158","425","230","2173","452","230","210","24","35","0","12"
"1600000US0653448","Oildale CDP, California","34700","1442","12141","1298","455","383","1065","439","3056","835","4312","983","1484","623","1769","456","22559","1846","2027","790","6385","1378","10140","1446","3490","978","380","192","137","104"
"1600000US0662854","Rosedale CDP, California","16724","1084","14454","1005","467","402","1619","619","3451","774","6184","1032","1769","404","964","293","2270","840","154","135","611","478","1015","724","277","189","190","189","23","36"
"1600000US0614260","Coachella city, California","44849","39","29584","1594","143","167","1229","462","6812","1146","13263","1683","4512","873","3625","834","15265","1592","46","50","1815","554","8691","1377","3984","1048","653","547","76","62"
"1600000US0641670","Linden CDP, California","1790","399","1422","329","0","12","41","47","337","224","728","295","79","108","237","113","368","236","0","12","0","12","227","188","116","152","25","33","0","12"
"1600000US0612916","Cherry Valley CDP, California","7575","711","5858","628","119","174","309","161","1354","419","1600","501","1412","372","1064","313","1717","504","45","48","188","148","1005","500","353","222","97","87","29","55"
"1600000US0639598","Lakeland Village CDP, California","13165","1070","7165","879","202","183","707","350","1122","352","3055","724","1274","517","805","321","6000","1114","87","102","754","326","3724","1176","1154","491","80","84","201","334"
"1600000US0639836","Lakeview CDP, California","2561","460","1285","405","0","12","37","31","334","271","494","298","218","119","202","105","1276","453","46","76","85","123","717","382","394","295","30","45","4","6"
"1600000US0646660","Mecca CDP, California","7174","1075","3813","864","0","17","0","17","428","279","2623","761","444","321","318","274","3361","923","0","17","642","449","1176","468","1461","751","26","42","56","66"
"1600000US0649270","Moreno Valley city, California","204253","189","124661","3206","2308","647","7772","1278","29798","2765","53100","3165","20277","1747","11406","1205","79592","3187","6214","1154","16126","1852","39673","2607","15023","1869","2143","733","413","279"
"1600000US0652624","Nuevo CDP, California","7033","795","4685","682","163","149","449","253","1190","508","1758","482","781","279","344","139","2348","648","296","317","258","240","1432","472","342","280","20","27","0","17"
"1600000US0683304","Wallace CDP, California","1063","358","1063","358","0","12","0","12","312","378","537","273","76","64","138","214","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1600000US0600296","Adelanto city, California","31197","614","15673","1671","527","371","2005","687","4947","911","5959","1280","2091","603","144","90","15524","1625","1154","625","2981","1008","8752","1323","2427","886","185","226","25","31"
"1600000US0607064","Bloomington CDP, California","21546","1629","14680","1218","216","197","758","476","3190","657","4981","941","3079","596","2456","518","6866","1122","253","196","948","461","3764","883","1283","627","426","376","192","210"
"1600000US0650734","Needles city, California","4962","23","2672","459","210","177","114","145","581","350","514","198","509","252","744","215","2290","458","198","205","471","261","1117","380","332","199","120","180","52","29"
"1600000US0659962","Redlands city, California","68283","322","41031","1822","855","389","2306","623","8718","1514","13048","1496","6966","1030","9138","967","27252","1819","2172","636","3772","752","14791","1538","4858","1050","1310","537","349","164"
"1600000US0670728","Searles Valley CDP, California","1646","240","837","207","29","36","64","57","185","132","214","122","179","79","166","62","809","183","185","141","116","96","273","111","204","127","4","5","27","21"
"1600000US0650874","Nevada City city, California","2870","98","1663","315","0","12","53","62","270","182","615","284","403","171","322","169","1207","313","13","20","69","59","721","278","279","187","69","87","56","88"
"1600000US0638044","Kelseyville CDP, California","3332","552","2175","502","131","150","285","234","292","189","657","294","307","184","503","322","1157","440","318","328","102","173","596","392","130","137","11","18","0","12"
"1600000US0601360","Alta Sierra CDP, California","7195","349","6302","415","365","231","490","340","1761","441","2070","502","929","278","687","249","893","313","46","69","173","142","542","249","130","120","0","17","2","28"
"1600000US0639885","Lake Wildwood CDP, California","5203","421","4367","521","41","50","267","142","1265","370","1548","432","656","375","590","250","836","350","244","215","94","117","414","253","31","46","0","17","53","59"
"1600000US0644910","McKinleyville CDP, California","16594","924","10560","1209","47","74","1518","994","2648","730","2980","611","1531","391","1836","648","6034","950","691","295","1085","453","3098","755","996","454","87","69","77","71"
"1600000US0639696","Lake of the Woods CDP, California","768","207","592","206","0","12","69","122","162","147","208","145","40","51","113","120","176","117","0","12","0","12","123","109","10","16","43","51","0","12"
"1600000US0640956","Lebec CDP, California","1802","711","891","447","0","12","96","102","119","154","317","210","251","346","108","80","911","578","0","12","257","397","391","472","263","258","0","12","0","12"
"1600000US0647164","Mettler CDP, California","138","70","70","52","0","12","0","12","0","12","23","28","0","12","47","42","68","59","0","12","24","40","29","35","15","26","0","12","0","12"
"1600000US0649600","Mountain Mesa CDP, California","1174","633","653","287","0","12","116","143","220","184","217","198","33","53","67","89","521","576","0","12","101","132","343","557","77","90","0","12","0","12"
"1600000US0653910","Onyx CDP, California","588","399","288","161","0","12","32","51","156","141","0","12","47","52","53","83","300","367","0","12","0","12","0","12","100","164","200","327","0","12"
"1600000US0659668","Randsburg CDP, California","64","44","55","41","0","12","0","12","12","20","43","41","0","12","0","12","9","14","0","12","0","12","0","12","9","14","0","12","0","12"
"1600000US0662826","Rosamond CDP, California","20020","1194","11791","1248","453","256","1722","498","3231","595","3709","803","2122","585","554","256","8229","1393","502","262","1728","907","4525","1201","1286","734","142","108","46","71"
"1600000US0673868","Stallion Springs CDP, California","3625","826","2784","647","123","200","193","157","677","447","742","405","837","544","212","174","841","631","0","12","585","586","230","245","26","41","0","12","0","12"
"1600000US0683542","Wasco city, California","21190","299","13489","909","62","98","953","467","2717","894","5568","993","2818","746","1371","426","7701","880","466","289","947","434","3469","792","2168","603","239","171","412","406"
"1600000US0610046","Camarillo city, California","67033","184","44848","1200","914","272","3222","819","9221","1116","15339","1294","9252","980","6900","719","22185","1182","2690","822","5643","801","9656","1188","3295","703","613","327","288","323"
"1600000US0611656","Casa Conejo CDP, California","3348","355","2892","424","0","12","70","80","542","295","693","261","795","274","792","314","456","187","0","12","23","36","309","149","124","116","0","12","0","12"
"1600000US0649138","Moorpark city, California","36274","60","28077","962","420","279","2067","584","5211","812","10289","1132","5522","729","4568","688","8197","965","495","206","2012","504","3150","773","2045","685","297","215","198","138"
"1600000US0672016","Simi Valley city, California","125421","150","92064","1730","1312","462","5635","841","18372","1713","33093","1952","18537","1482","15115","1198","33357","1737","1816","604","6892","983","16741","1557","5700","918","1465","500","743","500"
"1600000US0678582","Thousand Oaks city, California","126483","293","90063","1707","1400","361","5790","1054","17932","1393","30167","2058","19919","1566","14855","1310","36420","1705","2437","670","7087","1077","16643","1485","7247","1344","1942","705","1064","542"
"1600000US0660242","Reedley city, California","25179","125","15637","1074","365","411","1047","452","1837","692","6656","1183","4059","1034","1673","523","9542","1098","555","311","1665","540","4334","1053","2324","810","487","265","177","184"
"1600000US0639486","Lake Elsinore city, California","63971","128","41551","1963","2609","1281","4251","870","13514","1785","15716","1755","3744","893","1717","438","22420","1958","1174","542","4653","1768","12855","1837","3272","737","390","208","76","98"
"1600000US0640354","La Quinta city, California","40620","69","26965","1627","712","337","2608","617","6261","957","12045","1262","4539","755","800","236","13655","1628","484","289","2372","703","8463","1653","1588","611","691","535","57","58"
"1600000US0655254","Palm Springs city, California","47020","217","27160","895","1037","218","1995","261","6168","534","8862","783","5120","634","3978","497","19860","892","1575","336","4727","657","8856","799","3414","702","970","392","318","140"
"1600000US0684536","West Menlo Park CDP, California","4105","409","3152","393","124","89","123","106","641","259","1114","301","460","186","690","161","953","343","24","41","259","190","288","158","353","250","29","36","0","12"
"1600000US0604734","Bear Valley Springs CDP, California","5437","512","5113","543","164","235","297","233","1493","471","1799","449","902","635","458","183","324","227","0","17","42","70","178","210","104","99","0","17","0","17"
"1600000US0648844","Montecito CDP, California","7495","576","5942","599","69","59","386","182","1289","385","1621","354","951","223","1626","333","1553","328","102","68","143","96","876","262","368","182","48","39","16","27"
"1600000US0679529","Toro Canyon CDP, California","1735","387","1246","365","0","12","71","92","175","154","312","208","158","92","530","326","489","309","0","12","34","52","126","98","183","211","50","56","96","151"
"1600000US0606616","Big Pine CDP, California","1568","169","1285","187","19","20","83","53","288","155","406","111","192","64","297","87","283","88","17","25","11","10","183","73","41","22","7","7","24","20"
"1600000US0663148","Round Valley CDP, California","315","86","124","54","0","12","0","12","54","41","30","19","11","7","29","31","191","73","20","33","41","30","91","56","35","31","4","6","0","12"
"1600000US0684120","West Bishop CDP, California","2661","220","2575","243","15","23","180","109","635","240","997","239","389","157","359","102","86","69","0","12","20","30","58","58","0","12","8","11","0","12"
"1600000US0685551","Wilkerson CDP, California","431","95","349","95","0","12","46","47","77","63","122","60","70","36","34","26","82","71","0","12","0","12","15","16","67","72","0","12","0","12"
"1600000US0601094","Almanor CDP, California","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1600000US0639411","Lake Almanor Country Club CDP, California","302","93","285","94","0","12","25","27","45","34","96","46","81","61","38","24","17","21","4","11","4","11","9","12","0","12","0","12","0","12"
"1600000US0645022","Madera city, California","64037","155","28932","1849","576","415","2547","884","7387","1410","10166","1356","4586","908","3670","825","35105","1835","2477","863","4941","1357","19753","1994","6565","1380","1019","561","350","184"
"1600000US0649950","Muir Beach CDP, California","242","85","202","87","0","12","0","12","33","34","45","32","83","84","41","28","40","32","0","12","17","20","23","27","0","12","0","12","0","12"
"1600000US0652582","Novato city, California","54840","304","36112","1501","631","298","1833","433","7287","844","13278","1539","5575","873","7508","782","18728","1463","1188","533","3040","778","9588","1226","4185","966","433","216","294","262"
"1600000US0645932","Mariposa CDP, California","1311","246","562","161","0","12","35","32","205","127","109","45","68","64","145","100","749","188","34","41","121","127","363","147","214","180","17","22","0","12"
"1600000US0610256","Cameron Park CDP, California","19893","920","13448","954","468","331","1274","458","3553","690","4559","754","2404","469","1190","335","6445","790","353","206","1340","552","3380","618","1311","509","20","23","41","64"
"1600000US0677364","Susanville city, California","6748","483","3135","336","90","76","314","159","675","170","1162","270","410","141","484","156","3613","427","339","178","956","256","1817","338","431","182","29","25","41","24"
"1600000US0616651","Country Club CDP, California","9830","735","5503","649","278","230","371","257","1730","517","999","316","883","397","1242","303","4327","782","123","118","895","424","2747","727","443","173","81","63","38","37"
"1600000US0638065","Kennedy CDP, California","3618","693","1721","577","0","12","0","12","459","314","308","202","268","185","686","423","1897","634","137","168","196","246","1196","634","257","283","0","12","111","177"
"1600000US0646898","Merced city, California","81196","221","31230","1810","706","373","2856","1038","7584","1260","12047","1596","4269","700","3768","651","49966","1800","3709","962","10223","1388","26246","2300","7985","1123","1090","484","713","283"
"1600000US0658380","Portola Valley town, California","4547","51","3652","393","43","60","33","54","874","338","713","274","905","366","1084","340","895","384","295","316","212","263","175","138","138","110","37","41","38","46"
"1600000US0680238","Tracy city, California","88562","134","54918","1965","1311","461","3907","880","14439","1668","23637","1898","8481","1198","3143","575","33644","1952","2098","827","6501","1158","17219","1712","6914","1194","626","303","286","193"
"1600000US0646618","Meadow Valley CDP, California","362","127","362","127","14","22","0","12","112","72","114","65","13","20","109","85","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1600000US0613077","Chilcoot-Vinton CDP, California","147","106","147","106","0","12","0","12","44","53","0","12","16","25","87","89","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1600000US0636735","Iron Horse CDP, California","60","85","60","85","0","12","0","12","0","12","0","12","60","85","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1600000US0657288","Pinole city, California","19162","82","13489","760","391","287","806","369","1772","511","4196","745","2578","576","3746","563","5673","755","492","311","1058","412","3036","599","757","286","250","173","80","66"
"1600000US0662700","Rollingwood CDP, California","3097","371","1638","456","0","12","165","221","408","307","482","315","237","181","346","158","1459","362","0","12","270","275","637","298","448","278","0","12","104","81"
"1600000US0653476","Ojai city, California","7280","187","4466","509","48","65","425","225","810","325","1354","378","860","243","969","357","2814","495","155","162","668","323","1228","383","680","254","48","39","35","31"
"1600000US0658296","Port Hueneme city, California","21220","302","10246","993","207","170","663","413","2057","611","3430","974","1793","601","2096","551","10974","1035","688","371","2463","806","5166","853","1845","640","681","511","131","86"
"1600000US0670042","Santa Paula city, California","30124","128","16015","1189","199","168","530","319","3472","699","5463","905","3059","677","3292","563","14109","1179","435","293","2040","641","6383","981","3467","823","822","447","962","431"
